WindowDur_ms	VPcost	UnitID	Rate	CF_Hz_log	HearingStatus	VPdistance
50	200	Q374_t4_u5	156.85	2.87473284400209	1	103.844643678161
50	200	Q374_t4_u6	147.1	2.64090478902461	1	94.25166755084
50	200	Q374_t4_u7	93.6666666666667	2.6807796596949	1	81.3876776556776
50	200	Q374_t5_u1	53.4833333333333	3.58510685771022	1	45.976192749779
50	200	Q374_t5_u2	144.083333333333	3.29135218641248	1	99.9357754199823
50	200	Q374_t5_u3	127.55	3.24217998815816	1	90.3593881520778
50	200	Q374_t5_u4	104.733333333333	2.88547025774335	1	80.1627444739169
50	200	Q374_t5_u5	123.033333333333	2.83132213257687	1	87.2136268788682
50	200	Q374_t5_u6	12.25	3.03336006716127	1	14.6737524314766
50	200	Q374_t5_u7	110.833333333333	3.09305662353928	1	82.5938620689655
50	200	Q374_t5_u8	132.9	3.09305662353928	1	93.0488594164456
50	200	Q374_t5_u9	111.183333333333	2.98628619487891	1	84.3114182139699
50	200	Q374_t5_u10	126.533333333333	3.01789782511402	1	94.4185747126437
50	200	Q374_t5_u11	122.1	3.03336006716127	1	95.0551317418214
50	200	Q374_t5_u12	116.883333333333	3.01789782511402	1	91.3707409372237
50	200	Q394_t1_u4	171.2	3.01789782511402	1	97.3203153846154
50	200	Q394_t1_u5	111.22	2.98628619487891	1	66.9048384615384
50	200	Q394_t1_u7	127.34	3.26383566374718	1	82.8079512820513
50	200	Q394_t1_u8	131.58	3.0144355935388	1	85.5894282051282
50	200	Q394_t1_u9	151.66	3.02994767848371	1	89.9305666666667
50	200	Q394_t1_u10	139.04	3.0144355935388	1	93.6805564102564
50	200	Q394_t1_u11	147.32	2.9163379973973	1	87.9047948717949
50	200	Q394_t1_u13	136.72	2.89908569094802	1	84.2743205128205
50	200	Q394_t2_u1	105.02	3.95855759507967	1	83.4287102564103
50	200	Q394_t2_u2	168.16	3.20683071987192	1	96.2641974358974
50	200	Q394_t2_u3	150.804347826087	3.28217704524254	1	90.587990270599
50	200	Q394_t2_u4	41.14	3.28217704524254	1	40.7204358974359
50	200	Q394_t2_u5	178.88	3.0825405789126	1	102.195484615385
50	200	Q394_t2_u6	136.6	2.99075153744276	1	80.4846512820513
50	200	Q394_t2_u7	174.14	3.15339571395125	1	99.4106666666666
50	200	Q394_t2_u8	148.9	3.03763355365202	1	86.2324512820513
50	200	Q394_t2_u9	151.64	3.13960054289439	1	98.8419871794872
50	200	Q394_t2_u10	168.54	3.1256221354637	1	95.5343948717948
50	200	Q395_t1_u1	31.06	3.74456655192037	1	29.9106333333333
50	200	Q395_t1_u5	134.06	3.48441969477599	1	85.7708820512821
50	200	Q395_t1_u6	145.48	3.0144355935388	1	92.187617948718
50	200	Q395_t1_u8	61.44	2.62396157306761	1	50.5850538461538
50	200	Q395_t1_u9	161.04	2.57850462589383	1	94.2647256410256
50	200	Q395_t1_u10	126.22	2.61278613654793	1	69.6111153846154
50	200	Q395_t2_u2	11.94	3.98295004248016	1	11.9880974358974
50	200	Q395_t2_u3	109.84	3.99492181468406	1	89.6167205128205
50	200	Q395_t2_u4	160.54	3.16021391611069	1	100.648987179487
50	200	Q395_t2_u7	121.72	3.64070500658807	1	88.8125358974359
50	200	Q395_t2_u8	132.04	3.64620508107065	1	93.7238666666667
50	200	Q395_t2_u9	46.5	3.86708468378094	1	31.1440435897436
50	200	Q395_t2_u10	62.78	2.881555081971	1	52.4934128205128
50	200	Q395_t2_u11	18.66	3.13262214146626	1	22.3187
50	200	Q395_t2_u12	163.88	3.13262214146626	1	103.832384615385
50	200	Q395_t3_u2	135.26	3.95855759507967	1	94.8036948717948
50	200	Q395_t3_u3	79.72	3.13262214146626	1	73.274617948718
50	200	Q395_t3_u4	24.54	3.11855023227851	1	27.1123205128205
50	200	Q395_t3_u5	132.48	2.75029673310186	1	87.3606974358974
50	200	Q395_t3_u6	180.66	3.16021391611069	1	113.823323076923
50	200	Q395_t3_u7	148.04	3.02994767848371	1	96.7985358974359
50	200	Q395_t3_u8	171.94	3.10428810900499	1	107.61558974359
50	200	Q395_t3_u11	144.46	2.86373779447464	1	83.480182051282
50	200	Q395_t3_u12	148.74	3.50411297236592	1	93.8233333333333
50	200	Q395_t3_u13	91.14	2.65908563782661	1	64.2117333333333
50	200	Q395_t3_u14	160.74	3.03916474312599	1	97.6098153846154
50	200	Q395_t3_u15	95.2	3.27609205647209	1	71.366141025641
50	200	Q395_t3_u16	153.92	2.7894212981751	1	98.3481307692308
50	200	Q395_t3_u17	121.24	3.98295004248016	1	89.1474128205128
50	200	Q395_t3_u18	73.92	2.99235130235081	1	59.2790128205128
50	200	Q395_t3_u19	151.38	2.61278613654793	1	90.4659794871795
50	200	Q321_t2_u1	135.9	3.75560547939704	1	83.5114602910602
50	200	Q321_t2_u2	134.14	3.77066454934439	1	85.5728432432432
50	200	Q321_t2_u3	149.5	3.63770148319935	1	92.7331883575883
50	200	Q321_t2_u4	127.28	3.69576104198341	1	88.8760163265305
50	200	Q321_t2_u5	96.1	3.71964517713584	1	65.5768964656964
50	200	Q321_t2_u6	103.08	3.71964517713584	1	69.3862379905809
50	200	Q321_t2_u7	135.38	3.61174876275814	1	90.4990435897436
50	200	Q321_t2_u8	75.14	3.54844972215398	1	61.1681313929313
50	200	Q321_t2_u10	85.48	3.62619761575582	1	60.7854564102564
50	200	Q321_t2_u12	181.6	3.61752170991985	1	106.908762323391
50	200	Q321_t2_u13	51.72	3.61752170991985	1	44.3720307692308
50	200	Q322_t1_u2	55.18	3.54103100411387	1	43.416541025641
50	200	Q322_t1_u3	63.62	3.52204995072851	1	47.8971
50	200	Q322_t1_u4	98.54	3.9510732145469	1	76.0916033264033
50	200	Q322_t1_u5	191.66	3.88679046026123	1	122.482009147609
50	200	Q322_t1_u6	107.14	3.98462588164916	1	79.2602544698545
50	200	Q322_t1_u8	99.24	3.99061984542801	1	69.4787151767152
50	200	Q322_t2_u1	92.89	3.7999372785024	1	65.2690723799692
50	200	Q322_t2_u2	112	3.45699292127498	1	72.6238518053376
50	200	Q322_t3_u1	49.3	3.62912504056644	1	33.2603151767152
50	200	Q322_t3_u2	79.06	3.71174728982108	1	49.8921106029106
50	200	Q322_t3_u3	115.62	3.92626698727028	1	85.2943974358974
50	200	Q322_t3_u4	159.8	3.95727566091419	1	119.610741025641
50	200	Q322_t3_u5	105.64	3.95727566091419	1	79.5408548856549
50	200	Q322_t4_u1	110.28	3.72450064067991	1	82.6854212058212
50	200	Q322_t4_u3	34.7	3.85300024251993	1	34.7325076923077
50	200	Q322_t4_u4	117.5	3.81801026845797	1	89.3378608058608
50	200	Q322_t4_u6	46.18	3.91945808617969	1	38.1793172557172
50	200	Q322_t4_u7	82.28	3.84653874468259	1	62.0454162162162
50	200	Q325_t1_u15	35.56	3.66813708452156	1	26.4857142857143
50	200	Q325_t1_u16	79.4	3.66813708452156	1	60.4257555093555
50	200	Q325_t1_u17	78.5	3.66813708452156	1	61.0788076923077
50	200	Q325_t1_u18	82.5	3.59956994583577	1	55.393698960499
50	200	Q325_t1_u19	79.42	3.58166980012979	1	56.6514486656201
50	200	Q325_t2_u6	141.98	3.46703563091269	1	97.7062605965463
50	200	Q338_t1_u1	79.54	3.78909750869502	1	36.5540232848233
50	200	Q338_t1_u3	109.56	3.88679046026123	1	68.4580116424116
50	200	Q338_t1_u4	100.24	3.82510820901679	1	60.1465347193347
50	200	Q338_t1_u5	50.42	3.81086095887528	1	30.535679002079
50	200	Q338_t2_u1	154.62	3.30017802870144	1	70.1660083160083
50	200	Q338_t2_u2	89.9333333333333	3.7352552687052	1	61.8374212454212
50	200	Q338_t2_u3	93.703216374269	3.74003526393094	1	74.7144558228149
50	200	Q338_t3_u1	132.54	3.58166980012979	1	73.1065546777546
50	200	Q338_t3_u2	130.58	3.21615210707889	1	89.8641808477237
50	200	Q338_t3_u3	110.4425	3.21154337877346	1	82.0922895206243
50	200	Q338_t4_u1	11.8055555555556	3.59956994583577	1	12.7348114630468
50	200	Q341_t1_u1	150.34	3.63444021691266	1	95.2654919937206
50	200	Q341_t1_u2	144.805555555556	3.59956994583577	1	92.6909552538964
50	200	Q341_t1_u3	123.575	3.55420789179458	1	92.8251619433198
50	200	Q341_t1_u4	101.42	3.64297144768059	1	65.7190230769231
50	200	Q341_t1_u5	69.3	3.659818733547	1	62.6758153846154
50	200	Q341_t1_u6	159.88	3.51638856098606	1	96.4838968814969
50	200	Q341_t1_u8	144.58	3.16320303840363	1	74.0401122661122
50	200	Q341_t1_u9	35.12	3.99962550401109	1	33.9090612244898
50	200	Q341_t1_u10	69.6	2.59006009266274	1	56.1034178794179
50	200	Q341_t1_u12	118.92	3.54527731702669	1	90.8086752598753
50	200	Q341_t1_u13	88.28	3.70073410709253	1	63.6177979209979
50	200	Q341_t1_u14	122.48	3.27876714112939	1	89.7744615384615
50	200	Q341_t1_u17	125.42	3.70871949832146	1	91.6995767151767
50	200	Q341_t1_u18	108.4	3.56344531431236	1	88.4318141287284
50	200	Q341_t1_u19	136.1	3.62583568453494	1	91.4789014553014
50	200	Q343_t1_u3	107.842105263158	3.732298302585	1	73.0552856500225
50	200	Q343_t1_u4	98.58	3.732298302585	1	67.2634777546777
50	200	Q343_t1_u5	110.62	3.66299842902821	1	78.1532684458399
50	200	Q343_t1_u6	104.3	3.73257954760943	1	77.744162993763
50	200	Q343_t1_u7	107.4	3.7403143278742	1	79.3264091476091
50	200	Q343_t1_u9	102.44	3.82163789495927	1	75.3794694386695
50	200	Q343_t1_u10	87.6923076923077	3.8287099018283	1	69.9047041420118
50	200	Q343_t1_u11	78.98	3.86708468378094	1	60.6118253638254
50	200	Q346_t1_u2	33.2	4.05150831284531	1	36.8740948194663
50	200	Q346_t1_u3	110.107142857143	3.63255494846541	1	85.1260946745562
50	200	Q346_t1_u4	109.68	3.71664135413194	1	78.1373940345369
50	200	Q346_t1_u6	118.229166666667	3.60877008929883	1	87.4711733556299
50	200	Q346_t1_u8	131.678571428571	3.57298043123775	1	81.2540954167784
50	200	Q346_t1_u9	50.44	3.57298043123775	1	51.1208794871795
50	200	Q347_t1_u2	131.46	3.72478409997216	1	96.0701463617464
50	200	Q347_t1_u3	118.98	3.70900748841561	1	88.5678910602911
50	200	Q347_t1_u4	105.55	3.63475044433181	1	85.1790427350427
50	200	Q347_t2_u1	38.02	3.77039389328303	1	34.5964266112266
50	200	Q347_t2_u2	28.98	3.84937695915985	1	27.8606102564103
50	200	Q347_t2_u3	47.7718360071301	3.79256791516699	1	39.2394802825929
50	200	Q347_t2_u5	53.66	3.60840181219119	1	48.5377512820513
50	200	Q347_t2_u6	127.66	3.55530960972026	1	88.1124948194662
50	200	Q347_t2_u8	125.7	3.6347990533166	1	93.527058974359
50	200	Q347_t2_u9	128.36	3.60877008929883	1	90.1930025641026
50	200	Q347_t2_u10	122.95	3.53587120314887	1	82.824905982906
50	200	Q347_t3_u1	53.6	3.78549823706393	1	39.9304175824176
50	200	Q347_t3_u2	100.56	3.66012119132627	1	78.8251328100471
50	200	Q347_t3_u3	139.979166666667	3.61747225567634	1	96.8956856187291
50	200	Q347_t3_u4	104.78125	3.64327904302439	1	85.3446346153846
50	200	Q347_t3_u6	137.56	3.49729037964284	1	92.2149405405406
50	200	Q347_t3_u7	130.8	3.55773981966273	1	95.2137218210361
50	200	Q347_t4_u1	69.02	3.46745924372984	1	60.4012540540541
50	200	Q347_t4_u3	61.04	3.47751964367187	1	55.0310153846154
50	200	Q347_t4_u4	99.84	3.58204800589636	1	78.1400108108108
50	200	Q347_t4_u5	27.86	3.51679204962347	1	30.9416457380457
50	200	Q347_t4_u7	94.94	3.50711576200065	1	79.403451177394
50	200	Q354_t1_u1	152.613636363636	3.45366592995234	1	103.35015984016
50	200	Q354_t1_u2	63.76	3.44433126001116	1	61.1817769230769
50	200	Q354_t1_u3	129.84	3.23887989998191	1	96.6095196232339
50	200	Q354_t1_u4	107.659090909091	3.36923500696186	1	85.680636030636
50	200	Q354_t1_u5	70.4761904761905	3.42343259697025	1	65.364956043956
50	200	Q354_t1_u6	72.68	3.4339354879922	1	65.0617193092622
50	200	Q354_t1_u7	68.92	3.21331068915581	1	60.3269978021978
50	200	Q354_t1_u9	99.58	3.40209692140833	1	86.1128384615385
50	200	Q355_t1_u1	135.04347826087	3.73262361609217	1	99.4002979629066
50	200	Q355_t1_u2	128.74	3.74003526393094	1	100.312194871795
50	200	Q355_t1_u3	96.84	3.77039389328303	1	81.6058423861852
50	200	Q355_t2_u1	44.12	3.84962683170754	1	39.8156083160083
50	200	Q355_t2_u3	126.36	3.7403143278742	1	97.6083993720565
50	200	Q355_t2_u4	115.88	3.76316359915593	1	90.7147403453689
50	200	Q355_t2_u5	82.84	3.82163789495927	1	73.5571039246468
50	200	Q355_t2_u6	29.6	3.75560547939704	1	31.985041995842
50	200	Q355_t2_u8	92.42	3.8287099018283	1	80.5281582417582
50	200	Q355_t2_u9	81.2255434782609	3.92273108609158	1	73.9017181007398
50	200	Q355_t2_u10	64.2	3.80011296279536	1	56.8679007849294
50	200	Q355_t3_u1	113.94	2.89037122304987	1	86.686325987526
50	200	Q355_t3_u2	71.24	3.70378623788069	1	67.8850717948718
50	200	Q355_t3_u4	107.44	3.66299842902821	1	85.6719723704866
50	200	Q355_t3_u5	73.9615384615385	3.64620508107065	1	72.5672682445759
50	200	Q355_t3_u6	89.0424836601307	3.67951418698623	1	81.3412826797385
50	200	Q355_t3_u7	108.84	3.59406623298489	1	85.8390656200942
50	200	Q355_t3_u8	69.2727272727273	3.62912504056644	1	62.1574685314685
50	200	Q355_t3_u9	72.9444444444444	3.64620508107065	1	65.479358974359
50	200	Q355_t4_u1	82.4	3.773239661734	1	75.0541437990581
50	200	Q355_t4_u2	105.44	3.66299842902821	1	79.4003868131868
50	200	Q355_t4_u3	36.32	3.62912504056644	1	38.1154235478807
50	200	Q355_t4_u4	71.34	3.64620508107065	1	63.5181923076923
50	200	Q355_t4_u5	115.34	3.53907326620447	1	87.9892316008317
50	200	Q355_t4_u6	126.266666666667	3.5104100630622	1	93.9096556776557
50	200	Q355_t4_u7	134.2	3.52005504628496	1	97.1097645211931
50	200	Q355_t4_u8	115.5	3.34217829872908	1	91.264884144427
50	200	Q355_t4_u10	125.56	3.45903120341875	1	93.4565713097713
50	200	Q355_t4_u12	107.22	3.48916357790131	1	86.41195855573
50	200	Q355_t4_u13	40.28	3.51842635964519	1	44.4315076923077
50	200	Q355_t4_u14	107.98	3.48916357790131	1	85.8180018838304
50	200	Q355_t4_u15	121.038461538462	3.51842635964519	1	94.9137179487179
50	200	Q355_t5_u2	67.54	3.87010913429433	1	64.1733025641025
50	200	Q355_t5_u3	32.82	3.85650169029863	1	40.053258974359
50	200	Q355_t5_u6	121.14	3.02223353713367	1	94.0164523908524
50	200	Q355_t5_u7	127.02	3.06947858738894	1	96.9174615384615
50	200	Q355_t5_u8	109.16	3.05453547167998	1	88.1404960753533
50	200	Q355_t5_u9	116.383928571429	3.03937944245117	1	89.7600183150183
50	200	Q355_t5_u10	110.555555555556	3.0842142944043	1	88.8000427350427
50	200	Q355_t5_u11	127.66	3.1272290503897	1	96.7867974358974
50	200	Q355_t6_u1	62.94	3.73257954760943	1	63.3432723492723
50	200	Q355_t6_u2	63.2916666666667	3.7928325794456	1	65.3312004662005
50	200	Q355_t6_u3	95.38	3.13960054289439	1	83.5691001569859
50	200	Q355_t6_u4	111.5	3.21977345324466	1	91.2395337995338
50	200	Q355_t6_u5	49.0833333333333	3.31789150138408	1	52.2052214452214
50	200	Q358_t1_u2	95.625	3.51242406056688	0	78.6233333333333
50	200	Q358_t2_u2	101.521739130435	3.67300679592505	0	70.7469899665552
50	200	Q358_t2_u3	102.600833333333	3.87383917765591	0	79.3925911731632
50	200	Q358_t2_u5	123.66	3.05281427483153	0	73.7072803767661
50	200	Q358_t2_u6	160.52	2.94172694037676	0	91.7862162162163
50	200	Q358_t2_u7	77.98	3.20683071987192	0	68.5793812889813
50	200	Q358_t2_u8	106.9	3.16701209545303	0	63.9636374220374
50	200	Q358_t3_u1	109.9	3.55681262446277	0	74.1692806652807
50	200	Q358_t3_u3	95.3214285714286	3.75062392626845	0	81.420202874049
50	200	Q358_t3_u4	63.66	3.67129045438391	0	52.7080814968815
50	200	Q358_t3_u6	124.02	3.03916474312599	0	81.0200332640333
50	200	Q358_t3_u7	99.125	3.14956575749598	0	75.1085829959514
50	200	Q358_t5_u2	115.8	3.30976515263373	0	79.7278461538461
50	200	Q360_t1_u2	139.32	3.26147974936404	0	91.4968864864866
50	200	Q360_t2_u1	153.26	3.60478391116539	0	105.08711025641
50	200	Q360_t2_u2	121.92	3.57606693525506	0	85.1859966735967
50	200	Q360_t2_u3	98.5294117647059	3.39778777028846	0	76.141600678733
50	200	Q360_t3_u2	142.423076923077	3.19504634715747	0	97.1499802761341
50	200	Q360_t3_u3	43.6739130434783	3.14099126987511	0	39.0813073882639
50	200	Q360_t3_u4	44.3	3.30017802870144	0	39.4050384615385
50	200	Q360_t4_u1	43.84375	3.14956575749598	0	35.1668397435897
50	200	Q360_t4_u2	117.54	3.14956575749598	0	73.8217970893971
50	200	Q360_t4_u4	114.84	3.13571992710076	0	75.7919725571726
50	200	Q360_t4_u5	91.04	3.16323157378182	0	64.5406403326404
50	200	Q360_t4_u6	105.34	3.16323157378182	0	74.8426802494803
50	200	Q360_t4_u7	107.68	3.13571992710076	0	79.1676433281005
50	200	Q360_t4_u8	83.78	3.30281657714754	0	62.6878116169545
50	200	Q360_t4_u10	98.9130434782609	3.22951430208626	0	78.2687047734874
50	200	Q360_t5_u2	80.96	2.92013003107762	0	59.7542358974359
50	200	Q360_t5_u3	88.02	3.16323157378182	0	68.282317948718
50	200	Q360_t5_u4	81.62	2.97012403320584	0	66.5384756756757
50	200	Q360_t5_u5	65.56	3.0636275454137	0	54.9060523908524
50	200	Q360_t5_u6	78.66	3.13571992710076	0	61.4543550935551
50	200	Q360_t5_u7	38.36	3.07844416822662	0	34.5324692307692
50	200	Q360_t5_u8	71.98	3.0636275454137	0	60.9820715176715
50	200	Q360_t5_u9	97.74	3.09305662353928	0	76.4564956340957
50	200	Q360_t6_u1	85.94	3.09305662353928	0	70.4989970893971
50	200	Q360_t6_u3	72.56	3.1256221354637	0	57.9816124740125
50	200	Q360_t6_u4	50.2105263157895	3.13960054289439	0	50.5903913630229
50	200	Q360_t7_u2	94.56	3.1256221354637	0	77.2926025641026
50	200	Q360_t8_u3	124.3	3.37214429747148	0	94.7970885654886
50	200	Q361_t1_u1	146.38	3.83959381127045	0	98.3684731808732
50	200	Q361_t1_u2	17.8	3.80411669836728	0	15.7705444270016
50	200	Q361_t1_u3	164.62	3.59592002362397	0	105.128946153846
50	200	Q361_t1_u5	123.2	3.52204995072851	0	83.8115566718995
50	200	Q361_t1_u6	109.631578947368	3.58510685771022	0	76.9179982006298
50	200	Q361_t1_u7	73	3.49083997784482	0	59.8692024948025
50	200	Q361_t1_u8	113.5	3.54844972215398	0	89.2691874791874
50	200	Q361_t1_u9	114.783333333333	3.5428239369159	0	83.232717948718
50	200	Q361_t1_u10	28.3	3.48488351066827	0	27.840251975052
50	200	Q361_t1_u11	106.375	3.50456786529975	0	76.7923076923077
50	200	Q361_t1_u12	114.444444444444	3.46745924372984	0	84.4842307692307
50	200	Q361_t1_u13	74.92	3.45729823647806	0	54.7185029827316
50	200	Q361_t1_u14	64.66	3.50711576200065	0	51.7299265306122
50	200	Q361_t1_u15	104.884615384615	3.66848403369835	0	88.3760059171598
50	200	Q361_t1_u16	29.4375	3.55459655168739	0	28.6452154937261
50	200	Q361_t1_u18	52.18	3.47751964367187	0	43.7432557172557
50	200	Q361_t1_u19	88.6	3.57298043123775	0	56.2773512820513
50	200	Q361_t1_u20	39.92	3.52637664824389	0	35.9480532224532
50	200	Q361_t1_u21	95.34	3.48748131754293	0	64.9378662480377
50	200	Q361_t2_u1	91.48	3.72482851531549	0	73.6331451143451
50	200	Q361_t2_u2	105.357142857143	3.71697182906629	0	85.6862214708368
50	200	Q361_t2_u3	35.56	3.74803273392681	0	34.8398195426195
50	200	Q361_t2_u4	102.12	3.73262361609217	0	81.2253948717948
50	200	Q361_t2_u5	56.58	3.25469325486287	0	46.5076465696466
50	200	Q361_t2_u6	81	3.20371142018008	0	62.6330395010395
50	200	Q361_t2_u7	51.36	3.30328889490378	0	43.2228848232849
50	200	Q361_t2_u8	33.68	3.36098382892974	0	35.1531905808477
50	200	Q361_t2_u9	73.36	3.29135218641248	0	63.6579918367347
50	200	Q362_t1_u2	121.307692307692	3.72450064067991	0	74.3261637080868
50	200	Q362_t1_u3	157.54	3.7852316042184	0	95.7156395604396
50	200	Q362_t1_u4	164.16	3.732298302585	0	89.9289455301455
50	200	Q362_t2_u1	89.9283333333333	3.83959381127045	0	66.1851895206243
50	200	Q362_t2_u2	143.083333333333	3.5869772318912	0	101.058358974359
50	200	Q362_t2_u3	137.52	3.47297869009587	0	66.6512158004158
50	200	Q362_t3_u2	110	3.86028353424057	0	87.2702923076923
50	200	Q362_t3_u3	80.3	3.59592002362397	0	50.3857746361747
50	200	Q362_t3_u4	159.166666666667	3.30976515263373	0	93.6947222222222
50	200	Q362_t3_u5	132.415019762846	2.96338068492947	0	87.3904483921875
50	200	Q362_t3_u6	66.84	3.05745034096831	0	46.7907118503118
50	200	Q362_t3_u8	101.72	3.29790346190796	0	62.4643509355509
50	200	Q362_t3_u9	31.77	3.15761175912432	0	23.1313945609946
50	200	Q362_t3_u10	95.4408333333333	3.18697685892444	0	63.262752173913
50	200	Q362_t3_u11	155.405833333333	3.30006844783757	0	79.7128075517554
50	200	Q362_t3_u12	113	3.32360819177735	0	70.10804144427
50	200	Q362_t3_u13	149.5	3.27872733128517	0	87.697664033264
50	200	Q362_t3_u14	80.8181818181818	3.17361893686142	0	52.1647752247752
50	200	Q362_t3_u15	131.884615384615	3.27597989443819	0	78.9337376725838
50	200	Q367_t1_u2	59.90625	3.23377784353654	0	53.4095256410256
50	200	Q367_t1_u3	95.46	3.27927609661934	0	61.9815717255717
50	200	Q367_t1_u4	53.5869565217391	3.21669266333929	0	53.0473304955914
50	200	Q367_t3_u2	110.675	3.63444021691266	0	76.1857246963563
50	200	Q367_t3_u3	96.64	3.81425595901743	0	80.5848590266876
50	200	Q367_t3_u4	96.6428571428571	3.24165250498436	0	72.0399633699633
50	200	Q367_t3_u5	107.92	3.24165250498436	0	74.1525827315542
50	200	Q367_t3_u6	116.24	3.50670839600726	0	89.8403076923077
50	200	Q367_t3_u8	112	2.60644464655838	0	77.4160627943485
50	200	Q367_t3_u12	128.6875	3.05281427483153	0	80.2934065934066
50	200	Q367_t3_u13	140.38	3.09709701573133	0	87.1019453689168
50	200	Q367_t3_u14	74.3571428571429	3.28217704524254	0	68.4988351648352
50	200	Q367_t3_u15	118.875	3.1256221354637	0	82.640613154961
50	200	Q370_t1_u3	98.32	2.99566435780887	0	71.7494179487179
50	200	Q370_t1_u4	85.64	2.91306618596245	0	64.46964144427
50	200	Q370_t1_u5	107.32	2.96650383878543	0	76.8997897435897
50	200	Q370_t1_u6	94.42	2.95003951531177	0	70.4102555729984
50	200	Q370_t2_u1	25.74	3.66472906683753	0	25.8311176715177
50	200	Q370_t2_u2	27.54	2.93009920478026	0	30.1477596673597
50	200	Q370_t2_u3	96.1086956521739	3.06031093940309	0	69.6204864700517
50	200	Q370_t2_u4	96.22	3.0751735978314	0	72.1128439560439
50	200	Q370_t3_u1	88.2	3.21331068915581	0	67.7704769230769
50	200	Q370_t3_u2	97.02	2.86373779447464	0	67.3094769230769
50	200	Q370_t3_u3	82.34	2.93332003551756	0	63.369135966736
50	200	Q370_t3_u4	98.08	3.02994767848371	0	74.4085247401247
50	200	Q370_t3_u5	80.88	2.881555081971	0	56.2959742203742
50	200	Q370_t3_u6	104.7	3.0751735978314	0	76.50120997921
50	200	Q370_t3_u8	95.06	2.99869517808795	0	65.1862806907378
50	200	Q370_t4_u1	59.16	3.22617374273393	0	53.4921615384615
50	200	Q370_t4_u4	66.46875	3.29790346190796	0	56.8921527149321
50	200	Q370_t4_u8	50.0416666666667	3.52204995072851	0	53.5288136511376
50	200	Q373_t1_u2	118.06	3.8098217043058	1	87.1376307692308
50	200	Q373_t1_u3	103.88	3.87684297652657	1	78.0896527472528
50	200	Q373_t1_u4	8.88	3.6929768547534	1	10.5310871794872
50	200	Q373_t1_u6	21.54	3.78549823706393	1	17.7992153846154
50	200	Q373_t1_u7	131.78	3.52632250722411	1	90.8694586278586
