WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance
1300	100	Q394_t1_u9	151.66	37.2666666666667	3.02994767848371	1	0.183000579964871
1300	100	Q394_t1_u10	139.04	65.3666666666667	3.0144355935388	1	0.209037281193968
1300	100	Q394_t1_u11	147.32	61.8333333333333	2.9163379973973	1	0.179665105023196
1300	100	Q394_t1_u13	136.72	17.4	2.89908569094802	1	0.190198427954029
1300	100	Q394_t2_u1	105.02	61.8333333333333	3.95855759507967	1	0.252216120830726
1300	100	Q394_t2_u2	168.16	59.1333333333333	3.20683071987192	1	0.172361302806319
1300	100	Q394_t2_u3	150.804347826087	62.6666666666667	3.28217704524254	1	0.176942621368181
1300	100	Q394_t2_u4	41.14	1.5	3.28217704524254	1	0.352993483149608
1300	100	Q394_t2_u5	178.88	60.2333333333333	3.0825405789126	1	0.175354107936042
1300	100	Q394_t2_u6	136.6	9.9	2.99075153744276	1	0.185470097830306
1300	100	Q394_t2_u7	174.14	62.5666666666667	3.15339571395125	1	0.167890911294525
1300	100	Q394_t2_u8	148.9	31.6333333333333	3.03763355365202	1	0.175401056068905
1300	100	Q394_t2_u9	151.64	67.3	3.13960054289439	1	0.202739298423995
1300	100	Q394_t2_u10	168.54	36.5	3.1256221354637	1	0.169218650441315
1300	100	Q395_t1_u1	31.06	6	3.74456655192037	1	0.355984621427983
1300	100	Q395_t1_u5	134.06	63.0333333333333	3.48441969477599	1	0.202208158669569
1300	100	Q395_t1_u6	145.48	55.8666666666667	3.0144355935388	1	0.195945408080445
1300	100	Q395_t1_u8	61.44	0.466666666666667	2.62396157306761	1	0.271054598461448
1300	100	Q395_t1_u9	161.04	57.6	2.57850462589383	1	0.181431221219739
1300	100	Q395_t1_u10	126.22	32.6666666666667	2.61278613654793	1	0.177623461613671
1300	100	Q395_t2_u2	11.94	0.366666666666667	3.98295004248016	1	0.341896284470515
1300	100	Q395_t2_u3	109.84	84.2666666666667	3.99492181468406	1	0.258732178987774
1300	100	Q395_t2_u4	160.54	60.8333333333333	3.16021391611069	1	0.195954019217234
1300	100	Q395_t2_u7	121.72	73.3333333333333	3.64070500658807	1	0.234143960931699
1300	100	Q395_t2_u8	132.04	84.3	3.64620508107065	1	0.228306950220145
1300	100	Q395_t2_u9	46.5	5.13333333333333	3.86708468378094	1	0.225095528464421
1300	100	Q395_t2_u10	62.78	0.5	2.881555081971	1	0.2671567000892
1300	100	Q395_t2_u11	18.66	0.166666666666667	3.13262214146626	1	0.470629726446595
1300	100	Q395_t2_u12	163.88	76.5	3.13262214146626	1	0.19928896160077
1300	100	Q395_t3_u2	135.26	86.2333333333333	3.95855759507967	1	0.226551709014325
1300	100	Q395_t3_u3	79.72	61.8666666666667	3.13262214146626	1	0.304761788386953
1300	100	Q395_t3_u4	24.54	0.0666666666666667	3.11855023227851	1	0.414485122237062
1300	100	Q395_t3_u5	132.48	34.2333333333333	2.75029673310186	1	0.188369417432422
1300	100	Q395_t3_u6	180.66	83.3333333333333	3.16021391611069	1	0.196384691017332
1300	100	Q395_t3_u7	148.04	35.6	3.02994767848371	1	0.199766334815594
1300	100	Q395_t3_u8	171.94	70.9	3.10428810900499	1	0.191796025817646
1300	100	Q395_t3_u11	144.46	17.4	2.86373779447464	1	0.176778301931171
1300	100	Q395_t3_u12	148.74	57.1333333333333	3.50411297236592	1	0.197336474306817
1300	100	Q395_t3_u13	91.14	1.66666666666667	2.65908563782661	1	0.227475088200756
1300	100	Q395_t3_u14	160.74	50.3666666666667	3.03916474312599	1	0.186441212098717
1300	100	Q395_t3_u15	95.2	9.76666666666667	3.27609205647209	1	0.24319410827275
1300	100	Q395_t3_u16	153.92	64.1	2.7894212981751	1	0.203991848164938
1300	100	Q395_t3_u17	121.24	63.2333333333333	3.98295004248016	1	0.23218611693285
1300	100	Q395_t3_u18	73.92	2.16666666666667	2.99235130235081	1	0.260487763117274
1300	100	Q395_t3_u19	151.38	29.2666666666667	2.61278613654793	1	0.192439985815915
1300	100	Q321_t2_u1	135.9	82	3.75560547939704	1	0.191159530231245
1300	100	Q321_t2_u2	134.14	72.2	3.77066454934439	1	0.194326288325488
1300	100	Q321_t2_u3	149.5	19.2666666666667	3.63770148319935	1	0.189968359605293
1300	100	Q321_t2_u4	127.28	92.4666666666667	3.69576104198341	1	0.219947191336435
1300	100	Q321_t2_u5	96.1	13.4666666666667	3.71964517713584	1	0.221357651423328
1300	100	Q321_t2_u6	103.08	13.0333333333333	3.71964517713584	1	0.215546648779819
1300	100	Q321_t2_u7	135.38	85.3	3.61174876275814	1	0.184739521530134
1300	100	Q321_t2_u8	75.14	3.96666666666667	3.54844972215398	1	0.266591459254976
1300	100	Q321_t2_u10	85.48	4.73333333333333	3.62619761575582	1	0.219849721711784
1300	100	Q321_t2_u12	181.6	102.333333333333	3.61752170991985	1	0.168479660055177
1300	100	Q321_t2_u13	51.72	1.9	3.61752170991985	1	0.293072241981729
1300	100	Q322_t1_u2	55.18	4.9	3.54103100411387	1	0.254115394971694
1300	100	Q322_t1_u3	63.62	6.7	3.52204995072851	1	0.24251061129841
1300	100	Q322_t1_u4	98.54	60.8	3.9510732145469	1	0.253004708066712
1300	100	Q322_t1_u5	191.66	81.5666666666667	3.88679046026123	1	0.199436171989213
1300	100	Q322_t1_u6	107.14	74.3333333333333	3.98462588164916	1	0.235880484863425
1300	100	Q322_t1_u8	99.24	34.9	3.99061984542801	1	0.225839241889944
1300	100	Q322_t2_u1	92.89	44.1666666666667	3.7999372785024	1	0.227378189786881
1300	100	Q322_t2_u2	112	41.8	3.45699292127498	1	0.206325098151394
1300	100	Q322_t3_u1	49.3	7.6	3.62912504056644	1	0.215197209588207
1300	100	Q322_t3_u2	79.06	10.3	3.71174728982108	1	0.202544977242184
1300	100	Q322_t3_u3	115.62	97.9333333333333	3.92626698727028	1	0.220225762367953
1300	100	Q322_t3_u4	159.8	87.7	3.95727566091419	1	0.2212409647881
1300	100	Q322_t3_u5	105.64	62.0666666666667	3.95727566091419	1	0.242006871202332
1300	100	Q322_t4_u1	110.28	59.0333333333333	3.72450064067991	1	0.239092911093805
1300	100	Q322_t4_u3	34.7	0.633333333333333	3.85300024251993	1	0.34385011080072
1300	100	Q322_t4_u4	117.5	70.9666666666667	3.81801026845797	1	0.241089119233397
1300	100	Q322_t4_u6	46.18	2.86666666666667	3.91945808617969	1	0.286011556680882
1300	100	Q322_t4_u7	82.28	8.33333333333333	3.84653874468259	1	0.247656010349377
1300	100	Q325_t1_u15	35.56	21.1666666666667	3.66813708452156	1	0.236689671679505
1300	100	Q325_t1_u16	79.4	17.1333333333333	3.66813708452156	1	0.255643283455548
1300	100	Q325_t1_u17	78.5	21.0666666666667	3.66813708452156	1	0.254273732725111
1300	100	Q325_t1_u18	82.5	17.1	3.59956994583577	1	0.221133919732631
1300	100	Q325_t1_u19	79.42	25.0333333333333	3.58166980012979	1	0.229302187834889
1300	100	Q325_t2_u6	141.98	97.1666666666667	3.46703563091269	1	0.221446314116901
1300	100	Q338_t1_u1	79.54	1.86666666666667	3.78909750869502	1	0.135570941047067
1300	100	Q338_t1_u3	109.56	43.2	3.88679046026123	1	0.195795652501237
1300	100	Q338_t1_u4	100.24	23.7333333333333	3.82510820901679	1	0.195471462774203
1300	100	Q338_t1_u5	50.42	0.7	3.81086095887528	1	0.200789059532411
1300	100	Q338_t2_u1	154.62	40.5	3.30017802870144	1	0.144581303724337
1300	100	Q338_t2_u2	89.9333333333333	9.5	3.7352552687052	1	0.221079050572731
1300	100	Q338_t2_u3	93.703216374269	76.2333333333333	3.74003526393094	1	0.238377606581578
1300	100	Q338_t3_u1	132.54	58.0666666666667	3.58166980012979	1	0.1750109685612
1300	100	Q338_t3_u2	130.58	77.8333333333333	3.21615210707889	1	0.213263614958279
1300	100	Q338_t3_u3	110.4425	78.1333333333333	3.21154337877346	1	0.236591532721575
1300	100	Q338_t4_u1	11.8055555555556	0.6	3.59956994583577	1	0.388975456693724
1300	100	Q341_t1_u1	150.34	84.8	3.63444021691266	1	0.190077288328548
1300	100	Q341_t1_u2	144.805555555556	86.8	3.59956994583577	1	0.190193279989896
1300	100	Q341_t1_u3	123.575	86.1	3.55420789179458	1	0.237511070588848
1300	100	Q341_t1_u4	101.42	11.5666666666667	3.64297144768059	1	0.203863073878604
1300	100	Q341_t1_u5	69.3	25.1333333333333	3.659818733547	1	0.303566714632773
1300	100	Q341_t1_u6	159.88	87.6	3.51638856098606	1	0.188940580626055
1300	100	Q341_t1_u8	144.58	43.9	3.16320303840363	1	0.170657406401109
1300	100	Q341_t1_u9	35.12	9.73333333333333	3.99962550401109	1	0.356629299906435
1300	100	Q341_t1_u10	69.6	0.933333333333333	2.59006009266274	1	0.265071993176184
1300	100	Q341_t1_u12	118.92	96.4333333333333	3.54527731702669	1	0.243456842554464
1300	100	Q341_t1_u13	88.28	9.33333333333333	3.70073410709253	1	0.237699333503635
1300	100	Q341_t1_u14	122.48	88.4	3.27876714112939	1	0.232126075232335
1300	100	Q341_t1_u17	125.42	94.3666666666667	3.70871949832146	1	0.235359169040793
1300	100	Q341_t1_u18	108.4	79.8333333333333	3.56344531431236	1	0.265002078522145
1300	100	Q341_t1_u19	136.1	79.8666666666667	3.62583568453494	1	0.210009765334682
1300	100	Q343_t1_u3	107.842105263158	36.1666666666667	3.732298302585	1	0.21560592513825
1300	100	Q343_t1_u4	98.58	27	3.732298302585	1	0.219855100958742
1300	100	Q343_t1_u5	110.62	23.5666666666667	3.66299842902821	1	0.219439552295637
1300	100	Q343_t1_u6	104.3	58.9666666666667	3.73257954760943	1	0.238252513186469
1300	100	Q343_t1_u7	107.4	52.7333333333333	3.7403143278742	1	0.23982461368459
1300	100	Q343_t1_u9	102.44	53.3666666666667	3.82163789495927	1	0.234872903440535
1300	100	Q343_t1_u10	87.6923076923077	27.9	3.8287099018283	1	0.258906916843468
1300	100	Q343_t1_u11	78.98	13.8333333333333	3.86708468378094	1	0.246238386977149
1300	100	Q346_t1_u2	33.2	25.6333333333333	4.05150831284531	1	0.411014462923787
1300	100	Q346_t1_u3	110.107142857143	68.4333333333333	3.63255494846541	1	0.244924063621173
1300	100	Q346_t1_u4	109.68	92.8666666666667	3.71664135413194	1	0.223031858708089
1300	100	Q346_t1_u6	118.229166666667	35.6	3.60877008929883	1	0.228238940892323
1300	100	Q346_t1_u8	131.678571428571	91.3666666666667	3.57298043123775	1	0.185325363249948
1300	100	Q346_t1_u9	50.44	32.8666666666667	3.57298043123775	1	0.323815478281648
1300	100	Q347_t1_u2	131.46	104.133333333333	3.72478409997216	1	0.237264834635924
1300	100	Q347_t1_u3	118.98	92.1333333333333	3.70900748841561	1	0.235414514754494
1300	100	Q347_t1_u4	105.55	104.166666666667	3.63475044433181	1	0.270922458846805
1300	100	Q347_t2_u1	38.02	1.06666666666667	3.77039389328303	1	0.329433483463281
1300	100	Q347_t2_u2	28.98	5	3.84937695915985	1	0.327464335221034
1300	100	Q347_t2_u3	47.7718360071301	11.4	3.79256791516699	1	0.280710984200301
1300	100	Q347_t2_u5	53.66	5.3	3.60840181219119	1	0.307437765670463
1300	100	Q347_t2_u6	127.66	72.2333333333333	3.55530960972026	1	0.222723820450796
1300	100	Q347_t2_u8	125.7	75.1	3.6347990533166	1	0.23259394301283
1300	100	Q347_t2_u9	128.36	75.8	3.60877008929883	1	0.222047345533297
1300	100	Q347_t2_u10	122.95	44.3	3.53587120314887	1	0.202169012048255
1300	100	Q347_t3_u1	53.6	4.03333333333333	3.78549823706393	1	0.248204891467583
1300	100	Q347_t3_u2	100.56	127.033333333333	3.66012119132627	1	0.250808490262501
1300	100	Q347_t3_u3	139.979166666667	91.6666666666667	3.61747225567634	1	0.215462145324445
1300	100	Q347_t3_u4	104.78125	69.6333333333333	3.64327904302439	1	0.254214244978362
1300	100	Q347_t3_u6	137.56	75.0333333333333	3.49729037964284	1	0.199884784480038
1300	100	Q347_t3_u7	130.8	84.4333333333333	3.55773981966273	1	0.229096290442029
1300	100	Q347_t4_u1	69.02	8.4	3.46745924372984	1	0.291445835871516
1300	100	Q347_t4_u3	61.04	3.73333333333333	3.47751964367187	1	0.307757489765013
1300	100	Q347_t4_u4	99.84	34.5	3.58204800589636	1	0.25134400167063
1300	100	Q347_t4_u5	27.86	0.8	3.51679204962347	1	0.432285371177682
1300	100	Q347_t4_u7	94.94	67.3666666666667	3.50711576200065	1	0.243454808855734
1300	100	Q354_t1_u1	152.613636363636	80.8666666666667	3.45366592995234	1	0.212611281363929
1300	100	Q354_t1_u2	63.76	17.0666666666667	3.44433126001116	1	0.322847062597655
1300	100	Q354_t1_u3	129.84	81.2333333333333	3.23887989998191	1	0.236342436643878
1300	100	Q354_t1_u4	107.659090909091	72.3	3.36923500696186	1	0.25430323948773
1300	100	Q354_t1_u5	70.4761904761905	17.5	3.42343259697025	1	0.314688477175948
1300	100	Q354_t1_u6	72.68	17.0666666666667	3.4339354879922	1	0.300739929058475
1300	100	Q354_t1_u7	68.92	12.5	3.21331068915581	1	0.296982914045444
1300	100	Q354_t1_u9	99.58	75.2333333333333	3.40209692140833	1	0.285628588796426
1300	100	Q355_t1_u1	135.04347826087	88.3333333333333	3.73262361609217	1	0.225294428789112
1300	100	Q355_t1_u2	128.74	96.4666666666667	3.74003526393094	1	0.246938643080418
1300	100	Q355_t1_u3	96.84	64.9333333333333	3.77039389328303	1	0.259563366673573
1300	100	Q355_t2_u1	44.12	28.0666666666667	3.84962683170754	1	0.338058388964016
1300	100	Q355_t2_u3	126.36	68.3	3.7403143278742	1	0.238943085709657
1300	100	Q355_t2_u4	115.88	70.7	3.76316359915593	1	0.25252098293347
1300	100	Q355_t2_u5	82.84	55.1666666666667	3.82163789495927	1	0.299703338417372
1300	100	Q355_t2_u6	29.6	1.46666666666667	3.75560547939704	1	0.402775662242058
1300	100	Q355_t2_u8	92.42	67.0333333333333	3.8287099018283	1	0.289829962966933
1300	100	Q355_t2_u9	81.2255434782609	67.5666666666667	3.92273108609158	1	0.30641608017365
1300	100	Q355_t2_u10	64.2	30.2	3.80011296279536	1	0.304176726125456
1300	100	Q355_t3_u1	113.94	62.2666666666667	2.89037122304987	1	0.246668642955156
1300	100	Q355_t3_u2	71.24	44.2	3.70378623788069	1	0.330226319564676
1300	100	Q355_t3_u4	107.44	69.2666666666667	3.66299842902821	1	0.261972850560795
1300	100	Q355_t3_u5	73.9615384615385	54.1666666666667	3.64620508107065	1	0.33270711373643
1300	100	Q355_t3_u6	89.0424836601307	61.1	3.67951418698623	1	0.308386635326623
1300	100	Q355_t3_u7	108.84	64.7	3.59406623298489	1	0.251766720661055
1300	100	Q355_t3_u8	69.2727272727273	18.5666666666667	3.62912504056644	1	0.304936818183006
1300	100	Q355_t3_u9	72.9444444444444	32.5333333333333	3.64620508107065	1	0.282123935936194
1300	100	Q355_t4_u1	82.4	50.7666666666667	3.773239661734	1	0.305389442191938
1300	100	Q355_t4_u2	105.44	42.5666666666667	3.66299842902821	1	0.24668753219597
1300	100	Q355_t4_u3	36.32	9	3.62912504056644	1	0.383992346806757
1300	100	Q355_t4_u4	71.34	22.4333333333333	3.64620508107065	1	0.298178673789421
1300	100	Q355_t4_u5	115.34	56.2666666666667	3.53907326620447	1	0.24972881089482
1300	100	Q355_t4_u6	126.266666666667	86.6333333333333	3.5104100630622	1	0.234087562936525
1300	100	Q355_t4_u7	134.2	68.9	3.52005504628496	1	0.230198126282694
1300	100	Q355_t4_u8	115.5	79.8	3.34217829872908	1	0.244856464838676
1300	100	Q355_t4_u10	125.56	86.4	3.45903120341875	1	0.238643559170665
1300	100	Q355_t4_u12	107.22	47.8666666666667	3.48916357790131	1	0.257038956263678
1300	100	Q355_t4_u13	40.28	6.36666666666667	3.51842635964519	1	0.409223037384503
1300	100	Q355_t4_u14	107.98	63.2	3.48916357790131	1	0.255796510166516
1300	100	Q355_t4_u15	121.038461538462	86.6666666666667	3.51842635964519	1	0.249649066312512
1300	100	Q355_t5_u2	67.54	41.7666666666667	3.87010913429433	1	0.329625876717003
1300	100	Q355_t5_u3	32.82	30.5	3.85650169029863	1	0.46063284674393
1300	100	Q355_t5_u6	121.14	81.9	3.02223353713367	1	0.249617751263173
1300	100	Q355_t5_u7	127.02	86.6666666666667	3.06947858738894	1	0.240863574450826
1300	100	Q355_t5_u8	109.16	63.4666666666667	3.05453547167998	1	0.259776943752542
1300	100	Q355_t5_u9	116.383928571429	65.0333333333333	3.03937944245117	1	0.246717613069347
1300	100	Q355_t5_u10	110.555555555556	66.1333333333333	3.0842142944043	1	0.259262844352546
1300	100	Q355_t5_u11	127.66	74.2333333333333	3.1272290503897	1	0.244150885451409
1300	100	Q355_t6_u1	62.94	52.4666666666667	3.73257954760943	1	0.342840115378171
1300	100	Q355_t6_u2	63.2916666666667	45.3333333333333	3.7928325794456	1	0.356163283148677
1300	100	Q355_t6_u3	95.38	69.3666666666667	3.13960054289439	1	0.292284063254047
1300	100	Q355_t6_u4	111.5	72.3333333333333	3.21977345324466	1	0.259610507170709
1300	100	Q355_t6_u5	49.0833333333333	18.5333333333333	3.31789150138408	1	0.387235697769563
1300	100	Q358_t1_u2	95.625	22.7333333333333	3.51242406056688	0	0.232035275333922
1300	100	Q358_t2_u2	101.521739130435	72.6666666666667	3.67300679592505	0	0.221409348717986
1300	100	Q358_t2_u3	102.600833333333	61.2	3.87383917765591	0	0.248199797133303
1300	100	Q358_t2_u5	123.66	20.2666666666667	3.05281427483153	0	0.178513106601341
1300	100	Q358_t2_u6	160.52	43.5	2.94172694037676	0	0.17760384825188
1300	100	Q358_t2_u7	77.98	43.1	3.20683071987192	0	0.286410378235216
1300	100	Q358_t2_u8	106.9	23.7666666666667	3.16701209545303	0	0.195267652680566
1300	100	Q358_t3_u1	109.9	58.8	3.55681262446277	0	0.19796537051736
1300	100	Q358_t3_u3	95.3214285714286	79.8	3.75062392626845	0	0.26890458092547
1300	100	Q358_t3_u4	63.66	3.43333333333333	3.67129045438391	0	0.281846306987297
1300	100	Q358_t3_u6	124.02	45.4333333333333	3.03916474312599	0	0.205747832696964
1300	100	Q358_t3_u7	99.125	38.4333333333333	3.14956575749598	0	0.24431537384983
1300	100	Q358_t5_u2	115.8	44.6333333333333	3.30976515263373	0	0.20478123688881
1300	100	Q360_t1_u2	139.32	51.5	3.26147974936404	0	0.203423143664556
1300	100	Q360_t2_u1	153.26	57.7333333333333	3.60478391116539	0	0.180372301745426
1300	100	Q360_t2_u2	121.92	59.7	3.57606693525506	0	0.22380492408474
1300	100	Q360_t2_u3	98.5294117647059	30.3666666666667	3.39778777028846	0	0.244391193042111
1300	100	Q360_t3_u2	142.423076923077	68.1	3.19504634715747	0	0.211257435315171
1300	100	Q360_t3_u3	43.6739130434783	7.23333333333333	3.14099126987511	0	0.303648546107779
1300	100	Q360_t3_u4	44.3	1.7	3.30017802870144	0	0.308269390051673
1300	100	Q360_t4_u1	43.84375	6.03333333333333	3.14956575749598	0	0.264974268728656
1300	100	Q360_t4_u2	117.54	36.9666666666667	3.14956575749598	0	0.199175932661754
1300	100	Q360_t4_u4	114.84	24.7666666666667	3.13571992710076	0	0.205750777270349
1300	100	Q360_t4_u5	91.04	18.1	3.16323157378182	0	0.23073248964069
1300	100	Q360_t4_u6	105.34	28.1666666666667	3.16323157378182	0	0.226770144915222
1300	100	Q360_t4_u7	107.68	31.5333333333333	3.13571992710076	0	0.240104515573376
1300	100	Q360_t4_u8	83.78	24.9	3.30281657714754	0	0.244413217360164
1300	100	Q360_t4_u10	98.9130434782609	41.3333333333333	3.22951430208626	0	0.239583200215987
1300	100	Q360_t5_u2	80.96	24.7333333333333	2.92013003107762	0	0.245555130900276
1300	100	Q360_t5_u3	88.02	27.9	3.16323157378182	0	0.259420107445477
1300	100	Q360_t5_u4	81.62	57.4666666666667	2.97012403320584	0	0.256689757285026
1300	100	Q360_t5_u5	65.56	36.5	3.0636275454137	0	0.277192424882796
1300	100	Q360_t5_u6	78.66	31.6	3.13571992710076	0	0.26379265483334
1300	100	Q360_t5_u7	38.36	11.2333333333333	3.07844416822662	0	0.318031061678288
1300	100	Q360_t5_u8	71.98	26.6	3.0636275454137	0	0.295390623359735
1300	100	Q360_t5_u9	97.74	54.6333333333333	3.09305662353928	0	0.259413867937443
1300	100	Q360_t6_u1	85.94	47.3333333333333	3.09305662353928	0	0.270979202361716
1300	100	Q360_t6_u3	72.56	28.1333333333333	3.1256221354637	0	0.274013243126887
1300	100	Q360_t6_u4	50.2105263157895	41.7333333333333	3.13960054289439	0	0.349920008020464
1300	100	Q360_t7_u2	94.56	44.9333333333333	3.1256221354637	0	0.26729285773842
1300	100	Q360_t8_u3	124.3	93.1333333333333	3.37214429747148	0	0.246216009751449
1300	100	Q361_t1_u1	146.38	104.733333333333	3.83959381127045	0	0.207193292856675
1300	100	Q361_t1_u2	17.8	1.06666666666667	3.80411669836728	0	0.304918442553845
1300	100	Q361_t1_u3	164.62	97	3.59592002362397	0	0.201385695739374
1300	100	Q361_t1_u5	123.2	50.8333333333333	3.52204995072851	0	0.213088720848153
1300	100	Q361_t1_u6	109.631578947368	62.4666666666667	3.58510685771022	0	0.224882296411344
1300	100	Q361_t1_u7	73	28.2666666666667	3.49083997784482	0	0.272022502522771
1300	100	Q361_t1_u8	113.5	70.6333333333333	3.54844972215398	0	0.249630863452145
1300	100	Q361_t1_u9	114.783333333333	61.9333333333333	3.5428239369159	0	0.215447041260958
1300	100	Q361_t1_u10	28.3	1.73333333333333	3.48488351066827	0	0.35501680288583
1300	100	Q361_t1_u11	106.375	37.0666666666667	3.50456786529975	0	0.230793437940883
1300	100	Q361_t1_u12	114.444444444444	16.6666666666667	3.46745924372984	0	0.23481909883107
1300	100	Q361_t1_u13	74.92	3.8	3.45729823647806	0	0.246608096211585
1300	100	Q361_t1_u14	64.66	6.93333333333333	3.50711576200065	0	0.270678886811893
1300	100	Q361_t1_u15	104.884615384615	82.1333333333333	3.66848403369835	0	0.270465624950177
1300	100	Q361_t1_u16	29.4375	1.1	3.55459655168739	0	0.347623042200093
1300	100	Q361_t1_u18	52.18	4.23333333333333	3.47751964367187	0	0.271084110789899
1300	100	Q361_t1_u19	88.6	20.8	3.57298043123775	0	0.19631642767898
