WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance	Precision
1300	8	Q341_t1_u19	136.1	79.8666666666667	3.62583568453494	1	0.0528791760852259	2.93974566439924
1300	8	Q343_t1_u3	107.842105263158	36.1666666666667	3.732298302585	1	0.0619795987999701	2.78094999969979
1300	8	Q343_t1_u4	98.58	27	3.732298302585	1	0.063040328160134	2.76398062786018
1300	8	Q343_t1_u5	110.62	23.5666666666667	3.66299842902821	1	0.0581740966573503	2.84431509793582
1300	8	Q343_t1_u6	104.3	58.9666666666667	3.73257954760943	1	0.0656060304736103	2.72408765930583
1300	8	Q343_t1_u7	107.4	52.7333333333333	3.7403143278742	1	0.0609120366652183	2.79832447740466
1300	8	Q343_t1_u9	102.44	53.3666666666667	3.82163789495927	1	0.0587704027232581	2.83411690584986
1300	8	Q343_t1_u10	87.6923076923077	27.9	3.8287099018283	1	0.0728817751322335	2.61891666940838
1300	8	Q343_t1_u11	78.98	13.8333333333333	3.86708468378094	1	0.064908052821583	2.73478358251361
1300	8	Q346_t1_u2	33.2	25.6333333333333	4.05150831284531	1	0.129664054789131	2.04280836724909
1300	8	Q346_t1_u3	110.107142857143	68.4333333333333	3.63255494846541	1	0.0553567623161706	2.89395645355621
1300	8	Q346_t1_u4	109.68	92.8666666666667	3.71664135413194	1	0.051383448836535	2.96843916544773
1300	8	Q346_t1_u6	118.229166666667	35.6	3.60877008929883	1	0.0496215396066988	3.00333027325347
1300	8	Q346_t1_u8	131.678571428571	91.3666666666667	3.57298043123775	1	0.0387713236318614	3.25007438726146
1300	8	Q346_t1_u9	50.44	32.8666666666667	3.57298043123775	1	0.0691723303779759	2.6711543463491
1300	8	Q347_t1_u2	131.46	104.133333333333	3.72478409997216	1	0.0612884053311546	2.79216460024108
1300	8	Q347_t1_u3	118.98	92.1333333333333	3.70900748841561	1	0.0595469649342906	2.82098995115825
1300	8	Q347_t1_u4	105.55	104.166666666667	3.63475044433181	1	0.0833359085756465	2.48487574735773
1300	8	Q347_t2_u1	38.02	1.06666666666667	3.77039389328303	1	0.129531223380113	2.04383331972187
1300	8	Q347_t2_u2	28.98	5	3.84937695915985	1	0.115228831909474	2.16083528504244
1300	8	Q347_t2_u3	47.7718360071301	11.4	3.79256791516699	1	0.0910525044922065	2.39631896640806
