WindowDur_ms	VPcost	UnitID	Rate	CF_Hz_log	HearingStatus	VPdistance
50	0.05	Q395_t2_u2	11.94	3.98295004248016	1	15.9085128205128
50	0.05	Q395_t2_u3	109.84	3.99492181468406	1	138.078115384615
50	0.05	Q395_t2_u4	160.54	3.16021391611069	1	174.038538461538
50	0.05	Q395_t2_u7	121.72	3.64070500658807	1	143.156115384615
50	0.05	Q395_t2_u8	132.04	3.64620508107065	1	152.257384615385
50	0.05	Q395_t2_u9	46.5	3.86708468378094	1	49.4744871794872
50	0.05	Q395_t2_u10	62.78	2.881555081971	1	75.7026666666667
50	0.05	Q395_t2_u11	18.66	3.13262214146626	1	26.2748974358974
50	0.05	Q395_t2_u12	163.88	3.13262214146626	1	179.2325
50	0.05	Q395_t3_u2	135.26	3.95855759507967	1	153.976384615385
50	0.05	Q395_t3_u3	79.72	3.13262214146626	1	103.374448717949
50	0.05	Q395_t3_u4	24.54	3.11855023227851	1	33.2710769230769
50	0.05	Q395_t3_u5	132.48	2.75029673310186	1	140.765192307692
50	0.05	Q395_t3_u6	180.66	3.16021391611069	1	199.070756410256
50	0.05	Q395_t3_u7	148.04	3.02994767848371	1	165.609692307692
50	0.05	Q395_t3_u8	171.94	3.10428810900499	1	186.995333333333
50	0.05	Q395_t3_u11	144.46	2.86373779447464	1	145.730076923077
50	0.05	Q395_t3_u12	148.74	3.50411297236592	1	161.237230769231
50	0.05	Q395_t3_u13	91.14	2.65908563782661	1	99.6126025641026
50	0.05	Q395_t3_u14	160.74	3.03916474312599	1	167.840987179487
50	0.05	Q395_t3_u15	95.2	3.27609205647209	1	112.344948717949
50	0.05	Q395_t3_u16	153.92	2.7894212981751	1	163.40491025641
50	0.05	Q395_t3_u17	121.24	3.98295004248016	1	144.072512820513
50	0.05	Q395_t3_u18	73.92	2.99235130235081	1	88.139358974359
50	0.05	Q395_t3_u19	151.38	2.61278613654793	1	150.524128205128
50	0.05	Q321_t2_u1	135.9	3.75560547939704	1	135.575089397089
50	0.05	Q321_t2_u2	134.14	3.77066454934439	1	138.012923076923
50	0.05	Q321_t2_u3	149.5	3.63770148319935	1	146.201638253638
50	0.05	Q321_t2_u4	127.28	3.69576104198341	1	141.248313971742
50	0.05	Q321_t2_u5	96.1	3.71964517713584	1	99.4062661122662
50	0.05	Q321_t2_u6	103.08	3.71964517713584	1	107.129092621664
50	0.05	Q321_t2_u7	135.38	3.61174876275814	1	148.698807692308
50	0.05	Q321_t2_u8	75.14	3.54844972215398	1	86.941945945946
50	0.05	Q321_t2_u10	85.48	3.62619761575582	1	93.5874871794872
50	0.05	Q321_t2_u12	181.6	3.61752170991985	1	180.864590266876
50	0.05	Q321_t2_u13	51.72	3.61752170991985	1	61.6961787941788
50	0.05	Q322_t1_u2	55.18	3.54103100411387	1	63.3595641025641
50	0.05	Q322_t1_u3	63.62	3.52204995072851	1	70.4596794871795
50	0.05	Q322_t1_u4	98.54	3.9510732145469	1	111.641476091476
50	0.05	Q322_t1_u5	191.66	3.88679046026123	1	191.235318087318
50	0.05	Q322_t1_u6	107.14	3.98462588164916	1	125.784299376299
50	0.05	Q322_t1_u8	99.24	3.99061984542801	1	110.447825363825
50	0.05	Q322_t2_u1	92.89	3.7999372785024	1	96.6203014971607
50	0.05	Q322_t2_u2	112	3.45699292127498	1	116.100973312402
50	0.05	Q322_t3_u1	49.3	3.62912504056644	1	50.9423451143451
50	0.05	Q322_t3_u2	79.06	3.71174728982108	1	75.3815925155925
50	0.05	Q322_t3_u3	115.62	3.92626698727028	1	131.587448717949
50	0.05	Q322_t3_u4	159.8	3.95727566091419	1	180.864820512821
50	0.05	Q322_t3_u5	105.64	3.95727566091419	1	119.979130977131
50	0.05	Q322_t4_u1	110.28	3.72450064067991	1	125.656303534304
50	0.05	Q322_t4_u3	34.7	3.85300024251993	1	43.7498717948718
50	0.05	Q322_t4_u4	117.5	3.81801026845797	1	131.128168498168
50	0.05	Q322_t4_u6	46.18	3.91945808617969	1	52.3697588357589
50	0.05	Q322_t4_u7	82.28	3.84653874468259	1	86.3541829521831
50	0.05	Q325_t1_u15	35.56	3.66813708452156	1	38.7757864992151
50	0.05	Q325_t1_u16	79.4	3.66813708452156	1	84.5804158004158
50	0.05	Q325_t1_u17	78.5	3.66813708452156	1	86.4740512820513
50	0.05	Q325_t1_u18	82.5	3.59956994583577	1	83.7030062370063
50	0.05	Q325_t1_u19	79.42	3.58166980012979	1	82.7861350078493
50	0.05	Q325_t2_u6	141.98	3.46703563091269	1	159.037915227629
50	0.05	Q338_t1_u1	79.54	3.78909750869502	1	64.8691559251559
50	0.05	Q338_t1_u3	109.56	3.88679046026123	1	112.293754677755
50	0.05	Q338_t1_u4	100.24	3.82510820901679	1	95.1758295218295
50	0.05	Q338_t1_u5	50.42	3.81086095887528	1	49.5651891891892
50	0.05	Q338_t2_u1	154.62	3.30017802870144	1	136.671018711019
50	0.05	Q338_t2_u2	89.9333333333333	3.7352552687052	1	86.9494505494505
50	0.05	Q338_t2_u3	93.703216374269	3.74003526393094	1	114.261983011828
50	0.05	Q338_t3_u1	132.54	3.58166980012979	1	128.680103950104
50	0.05	Q338_t3_u2	130.58	3.21615210707889	1	145.338474097331
50	0.05	Q338_t3_u3	110.4425	3.21154337877346	1	133.284798216276
50	0.05	Q338_t4_u1	11.8055555555556	3.59956994583577	1	15.8835595776772
50	0.05	Q341_t1_u1	150.34	3.63444021691266	1	159.74443956044
50	0.05	Q341_t1_u2	144.805555555556	3.59956994583577	1	156.063147310206
50	0.05	Q341_t1_u3	123.575	3.55420789179458	1	144.769028340081
50	0.05	Q341_t1_u4	101.42	3.64297144768059	1	103.132064102564
50	0.05	Q341_t1_u5	69.3	3.659818733547	1	85.8322702702703
50	0.05	Q341_t1_u6	159.88	3.51638856098606	1	157.902985446986
50	0.05	Q341_t1_u8	144.58	3.16320303840363	1	116.880299376299
50	0.05	Q341_t1_u9	35.12	3.99962550401109	1	42.9869010989011
50	0.05	Q341_t1_u10	69.6	2.59006009266274	1	76.0074760914761
50	0.05	Q341_t1_u12	118.92	3.54527731702669	1	138.235384615385
50	0.05	Q341_t1_u13	88.28	3.70073410709253	1	93.2324656964657
50	0.05	Q341_t1_u14	122.48	3.27876714112939	1	144.95508974359
50	0.05	Q341_t1_u17	125.42	3.70871949832146	1	145.208881496881
50	0.05	Q341_t1_u18	108.4	3.56344531431236	1	133.710003139717
50	0.05	Q341_t1_u19	136.1	3.62583568453494	1	150.171879417879
50	0.05	Q343_t1_u3	107.842105263158	3.732298302585	1	115.516194331984
50	0.05	Q343_t1_u4	98.58	3.732298302585	1	104.006582120582
50	0.05	Q343_t1_u5	110.62	3.66299842902821	1	125.716470957614
50	0.05	Q343_t1_u6	104.3	3.73257954760943	1	118.656523908524
50	0.05	Q343_t1_u7	107.4	3.7403143278742	1	123.61558004158
50	0.05	Q343_t1_u9	102.44	3.82163789495927	1	116.133205821206
50	0.05	Q343_t1_u10	87.6923076923077	3.8287099018283	1	104.784516765286
50	0.05	Q343_t1_u11	78.98	3.86708468378094	1	91.8596257796258
50	0.05	Q346_t1_u2	33.2	4.05150831284531	1	45.4994411302983
50	0.05	Q346_t1_u3	110.107142857143	3.63255494846541	1	136.672907861369
50	0.05	Q346_t1_u4	109.68	3.71664135413194	1	129.371001569859
50	0.05	Q346_t1_u6	118.229166666667	3.60877008929883	1	140.009169453735
50	0.05	Q346_t1_u8	131.678571428571	3.57298043123775	1	142.552103993567
50	0.05	Q346_t1_u9	50.44	3.57298043123775	1	69.5599615384615
50	0.05	Q347_t1_u2	131.46	3.72478409997216	1	154.868869022869
50	0.05	Q347_t1_u3	118.98	3.70900748841561	1	142.817276507276
50	0.05	Q347_t1_u4	105.55	3.63475044433181	1	131.149401709402
50	0.05	Q347_t2_u1	38.02	3.77039389328303	1	44.3814760914761
50	0.05	Q347_t2_u2	28.98	3.84937695915985	1	36.0764102564102
50	0.05	Q347_t2_u3	47.7718360071301	3.79256791516699	1	53.5518921589269
50	0.05	Q347_t2_u5	53.66	3.60840181219119	1	66.5889871794872
50	0.05	Q347_t2_u6	127.66	3.55530960972026	1	141.21937833595
50	0.05	Q347_t2_u8	125.7	3.6347990533166	1	148.342807692308
50	0.05	Q347_t2_u9	128.36	3.60877008929883	1	144.062730769231
50	0.05	Q347_t2_u10	122.95	3.53587120314887	1	136.117008547009
50	0.05	Q347_t3_u1	53.6	3.78549823706393	1	60.0200732600733
50	0.05	Q347_t3_u2	100.56	3.66012119132627	1	119.85853689168
50	0.05	Q347_t3_u3	139.979166666667	3.61747225567634	1	161.676769788183
50	0.05	Q347_t3_u4	104.78125	3.64327904302439	1	128.603237179487
50	0.05	Q347_t3_u6	137.56	3.49729037964284	1	150.078611226611
50	0.05	Q347_t3_u7	130.8	3.55773981966273	1	153.051843014129
50	0.05	Q347_t4_u1	69.02	3.46745924372984	1	85.0365405405406
50	0.05	Q347_t4_u3	61.04	3.47751964367187	1	75.7412119309263
50	0.05	Q347_t4_u4	99.84	3.58204800589636	1	117.202428274428
50	0.05	Q347_t4_u5	27.86	3.51679204962347	1	37.8481746361746
50	0.05	Q347_t4_u7	94.94	3.50711576200065	1	114.934091051805
50	0.05	Q354_t1_u1	152.613636363636	3.45366592995234	1	171.742823842824
50	0.05	Q354_t1_u2	63.76	3.44433126001116	1	84.5110256410256
50	0.05	Q354_t1_u3	129.84	3.23887989998191	1	156.982543171115
50	0.05	Q354_t1_u4	107.659090909091	3.36923500696186	1	135.425308025308
50	0.05	Q354_t1_u5	70.4761904761905	3.42343259697025	1	90.394652014652
50	0.05	Q354_t1_u6	72.68	3.4339354879922	1	90.6882260596546
50	0.05	Q354_t1_u7	68.92	3.21331068915581	1	86.3798681318681
50	0.05	Q354_t1_u9	99.58	3.40209692140833	1	129.20858974359
50	0.05	Q355_t1_u1	135.04347826087	3.73262361609217	1	162.323000912131
50	0.05	Q355_t1_u2	128.74	3.74003526393094	1	159.923076923077
50	0.05	Q355_t1_u3	96.84	3.77039389328303	1	120.891340659341
50	0.05	Q355_t2_u1	44.12	3.84962683170754	1	55.1544823284823
50	0.05	Q355_t2_u3	126.36	3.7403143278742	1	153.285638932496
50	0.05	Q355_t2_u4	115.88	3.76316359915593	1	141.463007849294
50	0.05	Q355_t2_u5	82.84	3.82163789495927	1	106.139930926217
50	0.05	Q355_t2_u6	29.6	3.75560547939704	1	40.0679376299376
50	0.05	Q355_t2_u8	92.42	3.8287099018283	1	118.700948194662
50	0.05	Q355_t2_u9	81.2255434782609	3.92273108609158	1	107.376602564103
50	0.05	Q355_t2_u10	64.2	3.80011296279536	1	80.3310141287284
50	0.05	Q355_t3_u1	113.94	2.89037122304987	1	135.860257796258
50	0.05	Q355_t3_u2	71.24	3.70378623788069	1	94.8726794871795
50	0.05	Q355_t3_u4	107.44	3.66299842902821	1	134.138587127159
50	0.05	Q355_t3_u5	73.9615384615385	3.64620508107065	1	101.158136094675
50	0.05	Q355_t3_u6	89.0424836601307	3.67951418698623	1	117.507107843137
50	0.05	Q355_t3_u7	108.84	3.59406623298489	1	133.481934065934
50	0.05	Q355_t3_u8	69.2727272727273	3.62912504056644	1	87.9173426573426
50	0.05	Q355_t3_u9	72.9444444444444	3.64620508107065	1	94.0836538461539
50	0.05	Q355_t4_u1	82.4	3.773239661734	1	107.387478806907
50	0.05	Q355_t4_u2	105.44	3.66299842902821	1	122.664050235479
50	0.05	Q355_t4_u3	36.32	3.62912504056644	1	48.4645777080063
50	0.05	Q355_t4_u4	71.34	3.64620508107065	1	90.2200128205128
50	0.05	Q355_t4_u5	115.34	3.53907326620447	1	137.013492723493
50	0.05	Q355_t4_u6	126.266666666667	3.5104100630622	1	153.577619047619
50	0.05	Q355_t4_u7	134.2	3.52005504628496	1	158.317764521193
50	0.05	Q355_t4_u8	115.5	3.34217829872908	1	142.195164835165
50	0.05	Q355_t4_u10	125.56	3.45903120341875	1	148.89261954262
50	0.05	Q355_t4_u12	107.22	3.48916357790131	1	133.132659340659
50	0.05	Q355_t4_u13	40.28	3.51842635964519	1	55.5292684458399
50	0.05	Q355_t4_u14	107.98	3.48916357790131	1	132.86063422292
50	0.05	Q355_t4_u15	121.038461538462	3.51842635964519	1	151.480966469428
50	0.05	Q355_t5_u2	67.54	3.87010913429433	1	89.2179615384615
50	0.05	Q355_t5_u3	32.82	3.85650169029863	1	47.6455897435897
50	0.05	Q355_t5_u6	121.14	3.02223353713367	1	147.497176715177
50	0.05	Q355_t5_u7	127.02	3.06947858738894	1	154.784435897436
50	0.05	Q355_t5_u8	109.16	3.05453547167998	1	134.185343799058
50	0.05	Q355_t5_u9	116.383928571429	3.03937944245117	1	142.431913919414
50	0.05	Q355_t5_u10	110.555555555556	3.0842142944043	1	139.288247863248
50	0.05	Q355_t5_u11	127.66	3.1272290503897	1	155.533769230769
50	0.05	Q355_t6_u1	62.94	3.73257954760943	1	85.1927276507277
50	0.05	Q355_t6_u2	63.2916666666667	3.7928325794456	1	87.4279137529137
50	0.05	Q355_t6_u3	95.38	3.13960054289439	1	121.878417582418
50	0.05	Q355_t6_u4	111.5	3.21977345324466	1	141.893473193473
50	0.05	Q355_t6_u5	49.0833333333333	3.31789150138408	1	67.7806526806527
50	0.05	Q358_t1_u2	95.625	3.51242406056688	0	116.84358974359
50	0.05	Q358_t2_u2	101.521739130435	3.67300679592505	0	110.183353602919
50	0.05	Q358_t2_u3	102.600833333333	3.87383917765591	0	120.551744491577
50	0.05	Q358_t2_u5	123.66	3.05281427483153	0	115.246681318681
50	0.05	Q358_t2_u6	160.52	2.94172694037676	0	154.621758835759
50	0.05	Q358_t2_u7	77.98	3.20683071987192	0	94.2101413721415
50	0.05	Q358_t2_u8	106.9	3.16701209545303	0	96.02162993763
50	0.05	Q358_t3_u1	109.9	3.55681262446277	0	117.339692307692
50	0.05	Q358_t3_u3	95.3214285714286	3.75062392626845	0	120.455621301775
50	0.05	Q358_t3_u4	63.66	3.67129045438391	0	69.9111517671519
50	0.05	Q358_t3_u6	124.02	3.03916474312599	0	125.418137214137
50	0.05	Q358_t3_u7	99.125	3.14956575749598	0	109.833319838057
50	0.05	Q358_t5_u2	115.8	3.30976515263373	0	120.565769230769
50	0.05	Q360_t1_u2	139.32	3.26147974936404	0	146.009139293139
50	0.05	Q360_t2_u1	153.26	3.60478391116539	0	167.451141025641
50	0.05	Q360_t2_u2	121.92	3.57606693525506	0	134.508536382536
50	0.05	Q360_t2_u3	98.5294117647059	3.39778777028846	0	117.170757918552
50	0.05	Q360_t3_u2	142.423076923077	3.19504634715747	0	157.468343195266
50	0.05	Q360_t3_u3	43.6739130434783	3.14099126987511	0	53.4438735177865
50	0.05	Q360_t3_u4	44.3	3.30017802870144	0	53.4853846153846
50	0.05	Q360_t4_u1	43.84375	3.14956575749598	0	49.1007371794872
50	0.05	Q360_t4_u2	117.54	3.14956575749598	0	116.777513513514
50	0.05	Q360_t4_u4	114.84	3.13571992710076	0	118.082507276507
50	0.05	Q360_t4_u5	91.04	3.16323157378182	0	95.2918503118503
50	0.05	Q360_t4_u6	105.34	3.16323157378182	0	114.018948024948
50	0.05	Q360_t4_u7	107.68	3.13571992710076	0	120.149864992151
50	0.05	Q360_t4_u8	83.78	3.30281657714754	0	91.451114599686
50	0.05	Q360_t4_u10	98.9130434782609	3.22951430208626	0	116.517634539374
50	0.05	Q360_t5_u2	80.96	2.92013003107762	0	86.4595
50	0.05	Q360_t5_u3	88.02	3.16323157378182	0	100.557282051282
50	0.05	Q360_t5_u4	81.62	2.97012403320584	0	98.6877006237006
50	0.05	Q360_t5_u5	65.56	3.0636275454137	0	77.3059584199584
50	0.05	Q360_t5_u6	78.66	3.13571992710076	0	86.9699750519751
50	0.05	Q360_t5_u7	38.36	3.07844416822662	0	45.3738076923077
50	0.05	Q360_t5_u8	71.98	3.0636275454137	0	84.996972972973
50	0.05	Q360_t5_u9	97.74	3.09305662353928	0	113.277592515593
50	0.05	Q360_t6_u1	85.94	3.09305662353928	0	100.717471933472
50	0.05	Q360_t6_u3	72.56	3.1256221354637	0	82.6520582120582
50	0.05	Q360_t6_u4	50.2105263157895	3.13960054289439	0	65.9285425101214
50	0.05	Q360_t7_u2	94.56	3.1256221354637	0	112.099512820513
50	0.05	Q360_t8_u3	124.3	3.37214429747148	0	152.034972972973
50	0.05	Q361_t1_u1	146.38	3.83959381127045	0	161.819276507276
50	0.05	Q361_t1_u2	17.8	3.80411669836728	0	19.6725400313972
50	0.05	Q361_t1_u3	164.62	3.59592002362397	0	176.790243589744
50	0.05	Q361_t1_u5	123.2	3.52204995072851	0	133.462693877551
50	0.05	Q361_t1_u6	109.631578947368	3.58510685771022	0	118.558322087269
50	0.05	Q361_t1_u7	73	3.49083997784482	0	84.5211143451143
50	0.05	Q361_t1_u8	113.5	3.54844972215398	0	137.71615051615
50	0.05	Q361_t1_u9	114.783333333333	3.5428239369159	0	130.170384615385
50	0.05	Q361_t1_u10	28.3	3.48488351066827	0	34.659392931393
50	0.05	Q361_t1_u11	106.375	3.50456786529975	0	120.906456043956
50	0.05	Q361_t1_u12	114.444444444444	3.46745924372984	0	130.688888888889
50	0.05	Q361_t1_u13	74.92	3.45729823647806	0	79.0404897959184
50	0.05	Q361_t1_u14	64.66	3.50711576200065	0	72.5191459968603
50	0.05	Q361_t1_u15	104.884615384615	3.66848403369835	0	133.142110453649
50	0.05	Q361_t1_u16	29.4375	3.55459655168739	0	35.5547463175123
50	0.05	Q361_t1_u18	52.18	3.47751964367187	0	59.6725821205822
50	0.05	Q361_t1_u19	88.6	3.57298043123775	0	84.4004871794872
50	0.05	Q361_t1_u20	39.92	3.52637664824389	0	47.0549563409564
50	0.05	Q361_t1_u21	95.34	3.48748131754293	0	100.062957613815
50	0.05	Q361_t2_u1	91.48	3.72482851531549	0	109.257255717256
50	0.05	Q361_t2_u2	105.357142857143	3.71697182906629	0	134.157819103973
50	0.05	Q361_t2_u3	35.56	3.74803273392681	0	45.2643866943867
50	0.05	Q361_t2_u4	102.12	3.73262361609217	0	124.061346153846
50	0.05	Q361_t2_u5	56.58	3.25469325486287	0	65.2948440748441
50	0.05	Q361_t2_u6	81	3.20371142018008	0	87.81483991684
50	0.05	Q361_t2_u7	51.36	3.30328889490378	0	58.991051975052
50	0.05	Q361_t2_u8	33.68	3.36098382892974	0	43.5867755102041
50	0.05	Q361_t2_u9	73.36	3.29135218641248	0	87.5728100470958
50	0.05	Q362_t1_u2	121.307692307692	3.72450064067991	0	114.756311637081
50	0.05	Q362_t1_u3	157.54	3.7852316042184	0	159.068847723705
50	0.05	Q362_t1_u4	164.16	3.732298302585	0	148.120004158004
50	0.05	Q362_t2_u1	89.9283333333333	3.83959381127045	0	99.2717123745819
50	0.05	Q362_t2_u2	143.083333333333	3.5869772318912	0	141.171794871795
50	0.05	Q362_t2_u3	137.52	3.47297869009587	0	107.066644490644
50	0.05	Q362_t3_u2	110	3.86028353424057	0	131.255487179487
50	0.05	Q362_t3_u3	80.3	3.59592002362397	0	72.2586611226611
50	0.05	Q362_t3_u4	159.166666666667	3.30976515263373	0	151.751816239316
50	0.05	Q362_t3_u5	132.415019762846	2.96338068492947	0	135.757336142119
50	0.05	Q362_t3_u6	66.84	3.05745034096831	0	65.0524241164241
50	0.05	Q362_t3_u8	101.72	3.29790346190796	0	95.5355426195426
50	0.05	Q362_t3_u9	31.77	3.15761175912432	0	30.3674032634033
50	0.05	Q362_t3_u10	95.4408333333333	3.18697685892444	0	92.3662140468227
50	0.05	Q362_t3_u11	155.405833333333	3.30006844783757	0	131.840541843577
50	0.05	Q362_t3_u12	113	3.32360819177735	0	106.404094191523
50	0.05	Q362_t3_u13	149.5	3.27872733128517	0	139.172806652807
50	0.05	Q362_t3_u14	80.8181818181818	3.17361893686142	0	74.8118381618381
50	0.05	Q362_t3_u15	131.884615384615	3.27597989443819	0	116.148175542406
50	0.05	Q367_t1_u2	59.90625	3.23377784353654	0	72.9581730769231
50	0.05	Q367_t1_u3	95.46	3.27927609661934	0	95.4206569646569
50	0.05	Q367_t1_u4	53.5869565217391	3.21669266333929	0	70.0389328063241
50	0.05	Q367_t3_u2	110.675	3.63444021691266	0	123.85524291498
50	0.05	Q367_t3_u3	96.64	3.81425595901743	0	122.254857142857
50	0.05	Q367_t3_u4	96.6428571428571	3.24165250498436	0	113.364468864469
50	0.05	Q367_t3_u5	107.92	3.24165250498436	0	117.983736263736
50	0.05	Q367_t3_u6	116.24	3.50670839600726	0	140.095945945946
50	0.05	Q367_t3_u8	112	2.60644464655838	0	116.248615384615
50	0.05	Q367_t3_u12	128.6875	3.05281427483153	0	126.089835164835
50	0.05	Q367_t3_u13	140.38	3.09709701573133	0	135.301324960754
50	0.05	Q367_t3_u14	74.3571428571429	3.28217704524254	0	96.8762637362637
50	0.05	Q367_t3_u15	118.875	3.1256221354637	0	123.111301560758
50	0.05	Q370_t1_u3	98.32	2.99566435780887	0	105.693192307692
50	0.05	Q370_t1_u4	85.64	2.91306618596245	0	93.9473532182103
50	0.05	Q370_t1_u5	107.32	2.96650383878543	0	118.106641025641
50	0.05	Q370_t1_u6	94.42	2.95003951531177	0	104.50864678179
50	0.05	Q370_t2_u1	25.74	3.66472906683753	0	31.3984615384615
50	0.05	Q370_t2_u2	27.54	2.93009920478026	0	35.7846112266112
50	0.05	Q370_t2_u3	96.1086956521739	3.06031093940309	0	102.455594405594
50	0.05	Q370_t2_u4	96.22	3.0751735978314	0	106.479007849294
50	0.05	Q370_t3_u1	88.2	3.21331068915581	0	100.817756410256
