ChinID	CF_kHz	SpontRate	HearingStatus	thresh_dB	Q10local	TTR_dB	SusRate_g	OnRate_g	SusRate_d	OnRate_d
355	2.198762385	79.8	NH	35.1705479152972	3.47719887533653	NaN	97.3333333333334	142.5	98.6666666666667	160
355	2.877605159	86.4	NH	31.3165502260802	2.44061940719428	20.6506776132922	126.666666666667	182.5	104	170
355	3.084349458	47.8666666666667	NH	7.97274587892364	9.03036979211112	NaN	105.333333333333	175	136	197.5
355	3.299334586	6.36666666666667	NH	31.6464465419019	5.30232388009558	NaN	40	45	52	97.5
355	3.084349458	63.2	NH	19.5283014344792	6.54280261725619	NaN	112	170	109.333333333333	202.5
355	3.299334586	86.6666666666667	NH	10.9797798752353	13.2421899124556	NaN	115.384615384615	125	135.897435897436	221.153846153846
355	NaN	52.3333333333333	NH	NaN	NaN	NaN	66.6666666666667	65	80	80
355	7.414965493	41.7666666666667	NH	24.8424179170995	5.0399547407751	NaN	74.6666666666667	107.5	68	205
355	7.186239553	30.5	NH	48.5594326109369	4.00523763459309	NaN	34.6666666666667	37.5	58.6666666666667	30
355	1.052527707	81.9	NH	34.0500443104078	1.63067769614848	13.6217151487179	93.3333333333334	125	64	187.5
355	1.173487823	86.6666666666667	NH	20.3658267435279	3.04246295975265	NaN	112	170	92	245
355	1.133797439	63.4666666666667	NH	19.7900847349669	2.85136118458868	NaN	88	147.5	89.3333333333334	237.5
355	1.094912572	65.0333333333333	NH	29.9500503880533	1.33112955673687	12.501850437372	119.642857142857	149.553571428571	101.785714285714	223.214285714286
355	1.213987722	66.1333333333333	NH	18.1667556042622	3.69806404047211	NaN	107.407407407407	118.055555555556	85.1851851851852	173.611111111111
355	1.34038343	74.2333333333333	NH	23.6798888072604	6.24779734519156	NaN	100	152.5	88	202.5
355	5.402310572	52.4666666666667	NH	48.8348544372492	11.1132168180399	NaN	61.3333333333333	65	66.6666666666667	62.5
355	6.206297353	45.3333333333333	NH	21.9698841763396	6.60453888864704	NaN	58.3333333333333	67.7083333333333	77.7777777777778	125
355	1.379115193	69.3666666666667	NH	29.728816783385	6.42480071665656	NaN	90.6666666666667	125	57.3333333333333	152.5
355	1.658721421	72.3333333333333	NH	40.1707541145185	5.87233158248321	35.1033608586196	86.1111111111111	88.5416666666667	58.3333333333333	98.9583333333333
355	2.079177187	18.5333333333333	NH	32.674722811514	2.59988515759499	15.4860131269565	72.2222222222222	88.5416666666667	36.1111111111111	114.583333333333
358	3.254048792	22.7333333333333	HI	41.2643296582036	3.41695589278021	12.2803069111802	58.3333333333333	93.75	33.3333333333333	156.25
358	4.709846964	72.6666666666667	HI	8.29717533279358	4.75291179141855	48.4779179579829	43.4782608695652	108.695652173913	76.8115942028985	203.804347826087
358	7.478924993	61.2	HI	34.8174248805296	3.05830704935951	25.5718205723156	65	134.791666666667	97.9444444444445	247.604166666667
358	1.129312863	20.2666666666667	HI	49.5155374985553	1.09846401347784	8.47561301179536	57.3333333333333	105	58.6666666666667	180
358	0.8744338082	43.5	HI	36.1766978750083	1.17476343932215	9.90015476641259	144	160	162.666666666667	270
358	1.610017957	43.1	HI	60.7033629118713	1.07801067130734	7.53839694606234	34.6666666666667	95	25.3333333333333	135
358	1.468967189	23.7666666666667	HI	56.4133011065143	1.28789522791274	14.2214711029331	38.6666666666667	97.5	14.6666666666667	142.5
358	3.604231056	58.8	HI	58.2560419981613	2.87900936740108	7.42965699805195	54.6666666666667	102.5	100	180
358	NaN	54.9	HI	NaN	NaN	NaN	53.3333333333333	147.5	41.3333333333333	215
358	5.631497897	79.8	HI	32.3472464732801	11.3708266139819	43.8425857008847	69.047619047619	80.3571428571428	66.6666666666667	107.142857142857
358	4.691270275	3.43333333333333	HI	44.9601017211033	3.10584586289982	14.1546190712162	10.6666666666667	50	50.6666666666667	130
358	1.094371421	45.4333333333333	HI	47.1716036512355	0.940695602906441	3.95284085480309	85.3333333333334	125	60	177.5
358	1.411125882	38.4333333333333	HI	55.7673310187308	0.922244450651364	-0.667467184550233	58.3333333333333	100	66.6666666666667	206.25
358	NaN	1.36666666666667	HI	NaN	NaN	NaN	1.33333333333333	5	0	2.5
358	NaN	15.2333333333333	HI	NaN	NaN	NaN	13.3333333333333	100	16.6666666666667	87.5
358	2.040634161	44.6333333333333	HI	54.3651985418696	0.993959389814545	0.378459972155596	53.3333333333333	75	33.3333333333333	87.5
360	1.825911607	51.5	HI	41.0026080512516	2.28837818897822	17.3378576219865	100	237.5	68	282.5
360	4.025167071	57.7333333333333	HI	39.2673677667927	2.89561599572838	18.9085624091554	76	207.5	108	275
360	3.767618626	59.7	HI	40.9122336583402	3.53678981685109	16.9283929890805	53.3333333333333	212.5	88	277.5
360	2.499123799	30.3666666666667	HI	50.2199666075493	1.03951167530135	6.07762450182357	88.2352941176471	154.411764705882	52.9411764705882	180.147058823529
360	1.56691828	68.1	HI	43.9507736723471	1.7214864392303	23.91415387395	105.128205128205	129.807692307692	56.4102564102564	206.730769230769
360	1.383538567	7.23333333333333	HI	56.8625611164621	1.59181264019508	19.6426416528317	7.2463768115942	13.5869565217391	4.34782608695652	19.0217391304348
360	1.996080393	1.7	HI	69.5852290861171	1.10837637475195	0.562829473239731	4	20	0	30
360	1.411125882	6.03333333333333	HI	66.6209876066582	1.23549587816338	13.8444541431789	4.16666666666667	0	2.08333333333333	7.8125
360	1.411125882	36.9666666666667	HI	49.5098764955471	1.32183534918956	12.8869369093117	72	97.5	14.6666666666667	182.5
360	1.366847073	24.7666666666667	HI	43.7646934524758	3.06841349191894	22.4637356772523	65.3333333333333	102.5	33.3333333333333	190
360	1.456235365	18.1	HI	64.5371300127787	1.06441423542139	1.92948725553178	26.6666666666667	67.5	8	75
360	1.456235365	28.1666666666667	HI	62.0926855683343	1.073751092199	9.13310343785368	57.3333333333333	120	20	182.5
360	1.366847073	31.5333333333333	HI	51.3202490080313	1.16445403381899	12.3762330666805	65.3333333333334	120	26.6666666666667	215
360	2.008244458	24.9	HI	62.2132323758847	1.06587941243643	1.46771037250047	30.6666666666667	85	12	72.5
360	1.696345465	41.3333333333333	HI	56.1820846274937	1.06307692547307	13.776627715918	31.8840579710145	173.913043478261	24.6376811594203	100.54347826087
360	0.8320128448	24.7333333333333	HI	66.2217809100626	1.42751063121842	18.1030051578244	26.6666666666667	47.5	4	37.5
360	1.456235365	27.9	HI	62.7593522350009	1.16330219793763	5.4828496004374	48	90	25.3333333333333	135
360	0.9335208735	57.4666666666667	HI	62.3961259810743	1.36951928046709	21.2859422066656	44	87.5	41.3333333333333	112.5
360	1.157784005	36.5	HI	61.2665720514845	1.41227040779252	NaN	34.6666666666667	70	20	77.5
360	1.366847073	31.6	HI	68.6535823413647	0.984113615942019	7.653791208562	20	60	24	65
360	1.197965106	11.2333333333333	HI	64.40152599077	1.30092754471452	NaN	6.66666666666667	7.5	1.33333333333333	35
360	1.157784005	26.6	HI	59.4887942737067	2.33768724926525	19.3861650206185	26.6666666666667	42.5	30.6666666666667	52.5
360	1.238958112	54.6333333333333	HI	56.7110893382059	1.79368134976975	30.968931103901	77.3333333333333	132.5	18.6666666666667	182.5
360	1.238958112	47.3333333333333	HI	68.2666448937614	1.06160013805082	7.2794915221907	46.6666666666667	57.5	41.3333333333333	65
360	NaN	36.1333333333333	HI	NaN	NaN	NaN	22.6666666666667	35	16	52.5
360	1.335433097	28.1333333333333	HI	60.4934174349874	1.57332481557647	19.2543756791233	36	55	14.6666666666667	62.5
360	1.379115193	41.7333333333333	HI	66.9773808410066	1.9663872795521	17.1554975808327	33.3333333333333	26.3157894736842	24.5614035087719	29.6052631578947
360	1.335433097	44.9333333333333	HI	67.8267507683207	1.02721814149975	4.32574602439055	41.3333333333333	87.5	44	105
360	2.355831896	93.1333333333333	HI	70.9256593295307	1.2931362808646	14.7243604824903	86.6666666666667	130	90.6666666666667	95
361	6.911842149	104.733333333333	HI	61.6088061896245	2.34483441777873	7.2312543081439	89.3333333333334	117.5	82.6666666666667	185
361	6.369666559	1.06666666666667	HI	74.5374595922466	2.0339276577002	21.2871442282755	0	0	0	0
361	3.943846685	97	HI	44.6376945595934	4.49933440718439	15.6958383130721	96	192.5	106.666666666667	295
361	3.326978166	50.8333333333333	HI	50.089561813159	3.25587409854266	3.78021105431686	74.6666666666667	162.5	84	220
361	3.846864221	62.4666666666667	HI	54.040702811679	2.94118679537992	13.5120007946884	57.8947368421053	131.578947368421	77.1929824561403	236.842105263158
361	3.09627822	28.2666666666667	HI	62.384806961368	1.90049185616099	-4.32795268002138	34.6666666666667	145	25.3333333333333	102.5
361	3.535490887	70.6333333333333	HI	60.4620743428452	2.51392199335057	9.92568397081404	59.0909090909091	156.25	77.2727272727273	164.772727272727
361	3.489988026	61.9333333333333	HI	58.2757748566377	2.35684858717492	-1.13193265860161	65.5555555555556	179.166666666667	90	229.166666666667
361	3.054101812	1.73333333333333	HI	78.7667622214617	1.54637479595558	0.137427922975419	6.66666666666667	67.5	2.66666666666667	17.5
361	3.195713706	37.0666666666667	HI	58.7646703336535	2.21440195643109	2.37782408072594	37.5	203.125	54.1666666666667	187.5
361	2.933994151	16.6666666666667	HI	67.1164956774679	2.63914003575101	4.00665411895882	81.4814814814815	243.055555555556	51.8518518518519	347.222222222222
361	2.866145519	3.8	HI	74.9566571155146	1.62006868981811	-9.62313555793931	29.3333333333333	170	13.3333333333333	140
361	3.21451726	6.93333333333333	HI	66.2808300079148	2.53454161994191	5.911696143556	12	125	24	87.5
361	4.661052919	82.1333333333333	HI	61.2403132308725	2.71901865910615	24.0126054810713	79.4871794871795	76.9230769230769	48.7179487179487	86.5384615384615
361	3.585886603	1.1	HI	77.0689600367381	3.22718949224623	24.5786220200387	0	33.8541666666667	15.2777777777778	36.4583333333333
361	3.002753236	4.23333333333333	HI	75.7537570710913	2.02116572468944	2.95088904944362	20	100	18.6666666666667	42.5
361	3.740937317	20.8	HI	56.2821425623774	3.78258036932364	32.9104951829136	10.6666666666667	135	45.3333333333333	227.5
361	3.360289139	6.3	HI	73.9682836038744	2.33465668523857	15.4175995345988	5.33333333333333	77.5	18.6666666666667	27.5
361	3.072425193	20.3	HI	60.1824654276997	2.68247220147767	6.49424278427591	21.3333333333333	202.5	50.6666666666667	210
361	5.306748616	49.4666666666667	HI	49.1661247555308	4.1793090288954	32.8019179546094	48	95	76	117.5
361	5.211609044	76.0666666666667	HI	65.315440883052	4.33045565123257	23.6677351861289	61.9047619047619	89.2857142857143	73.8095238095238	98.2142857142857
361	5.597997935	9.8	HI	82.9059673713898	2.42654294312658	-5.28364691155031	6.66666666666667	5	9.33333333333333	17.5
361	5.40285878	79.1333333333333	HI	66.5967198255488	4.75605794618944	6.3831439504573	60	107.5	61.3333333333333	105
361	1.797600809	13.9	HI	82.2704273305835	NaN	-17.6401038345293	21.3333333333333	15	9.33333333333333	30
361	1.598495508	34.7	HI	78.4652569664462	2.33341796757759	-7.36159528265655	30.6666666666667	17.5	37.3333333333333	30
361	2.010429716	21.9333333333333	HI	80.2768814998138	4.68024627019541	-3.14555129746635	24	40	16	40
361	2.296063152	15.1	HI	75.749872867902	1.84049592949925	11.7787653162433	13.3333333333333	75	9.33333333333333	17.5
361	1.955924949	23.7333333333333	HI	83.7442842838124	NaN	-10.2564355590429	44	45	25.3333333333333	50
362	5.302743749	36.8333333333333	HI	32.6203945117002	9.1642638268297	26.2743723433748	53.8461538461538	86.5384615384615	66.6666666666667	221.153846153846
362	6.098620429	76.3666666666667	HI	22.7746115406906	11.6066167438457	33.7670687297029	88	177.5	125.333333333333	272.5
