ChinID	UnitID	CF_kHz	SpontRate	HearingStatus	thresh_dB	Q10local	TTR_dB	SNR	F1pow	F2pow	F3pow
354	354_1_6	2.716035787	17.0666666666667	NH	32.5719062262339	4.01086658406418	27.6533738892719	Inf	0.0761240039942799	0.079092732709841	0.0481839045135274
354	354_1_7	1.634220632	12.5	NH	28.5124533962477	2.32756645233068	NaN	Inf	0.0544316569714258	0.183623904653159	0.00148523330421867
354	354_1_9	2.524044	75.2333333333333	NH	36.9089630522201	4.9107319448037	NaN	Inf	0.0700745069623788	0.0974183523706785	0.0612601304160817
355	355_1_1	5.40285878	88.3333333333333	NH	-12.723751757376	6.9037774690085	74.1610428008634	Inf	0.201012995663658	0.086359959955213	0
355	355_1_2	5.495854974	96.4666666666667	NH	-9.24849752378005	8.93609119652286	78.8584077246027	Inf	0.131930475845528	0.0646556038140509	0.00223305239637102
355	355_1_3	5.893779628	64.9333333333333	NH	-16.0026961241544	8.45750823677908	70.5000177208997	Inf	0.219960106524828	0.0121541829752306	0.00180533236875057
355	355_2_1	7.07337742	28.0666666666667	NH	23.3000873129263	5.22996789275318	NaN	Inf	0.094266198817597	0.0266330129500326	0.0244502593333835
355	355_2_3	5.499387572	68.3	NH	-10.3789640452586	6.85360507521729	73.0485503895871	Inf	0.181238358541604	0.0913211808451509	0
355	355_2_4	5.796470089	70.7	NH	-14.756078058367	9.09771681024584	70.4521283719074	Inf	0.156907705069671	0.0480942784264799	0
355	355_2_5	6.631898869	55.1666666666667	NH	19.2761678983667	5.49530531877276	55.8650603165189	Inf	0.211323751595718	0.0416166182198891	0
355	355_2_6	5.696465604	1.46666666666667	NH	14.3437771531678	6.46876699402219	NaN	Inf	0.139979088373409	0.0380065609224131	0.0396437413768233
355	355_2_8	6.740776098	67.0333333333333	NH	26.9066175338693	8.41684174969375	NaN	Inf	0.125337097028186	0.0414438629028242	0.0153765338303916
355	355_2_9	8.370108469	67.5666666666667	NH	32.1722657865769	3.72834094560692	NaN	Inf	0.160342491103204	0.00966438804369177	0
355	355_2_10	6.311214819	30.2	NH	3.55276703822257	6.11232870798585	NaN	Inf	0.206052699988789	0.0656145148690287	0.0613503115048315
355	355_3_1	0.7769109151	62.2666666666667	NH	12.9496065192052	2.18851650725837	37.3959820910121	Inf	0.476160026615352	0	0
355	355_3_2	5.055757536	44.2	NH	-9.43488547907341	8.78789530939443	NaN	Inf	0.135215973523788	0.0750140360562997	0.0576555978767948
355	355_3_4	4.602549087	69.2666666666667	NH	-2.56650645141808	13.2900928634001	NaN	Inf	0.180910010715477	0.0274744733406436	0.0173095027218497
355	355_3_5	4.427974193	54.1666666666667	NH	32.9301089096999	9.68245122863327	NaN	Inf	0.083985971601719	0.0189277543991606	0.0100857540343703
355	355_3_6	4.780949837	61.1	NH	7.71174992891427	10.300807283559	68.1863230167662	Inf	0.089129084188513	0.00506099716216914	0.0201499960368201
355	355_3_7	3.927048211	64.7	NH	0.701515592081154	8.7125243071781	NaN	Inf	0.265916724690505	0.115625841439312	0.0331013967513722
355	355_3_8	4.257209676	18.5666666666667	NH	-7.87255761523078	11.227264214978	NaN	Inf	0.1868304533242	0.00431503366939064	0.0200548723996112
355	355_3_9	4.427974193	32.5333333333333	NH	-4.40322442363342	7.42558576867262	NaN	Inf	0.135648539567218	0.0772315913090513	0.0616825868249479
355	355_4_1	5.932526157	50.7666666666667	NH	8.88614204841107	5.71780548521759	53.3901421147058	Inf	0.108311325693443	0.0303839280565479	0.0277027908020876
355	355_4_2	4.602549087	42.5666666666667	NH	-10.7887286736403	5.79745846398737	NaN	Inf	0.322393620787662	0.0487090162333028	0.028091543716576
355	355_4_3	4.257209676	9	NH	9.34966460699144	8.61961961439245	NaN	Inf	0.216496059104831	0.0225088612464332	0.00341713681857326
355	355_4_4	4.427974193	22.4333333333333	NH	-11.5143355347445	7.32721153507074	NaN	Inf	0.317464097317402	0.0156833697631582	0
355	355_4_5	3.459977433	56.2666666666667	NH	5.65520392160575	7.61670845868568	NaN	Inf	0.252163088828287	0.0514085441210825	0
355	355_4_6	3.2389934	86.6333333333333	NH	5.88945591048494	6.19338824818176	NaN	Inf	0.162931118048918	0.130885665523091	0.000589821672456331
355	355_4_7	3.311730946	68.9	NH	6.44717869481942	9.97770449011124	NaN	Inf	0.174665544014271	0.0952043537422979	0
355	355_4_8	2.198762385	79.8	NH	35.1705479152972	3.47719887533653	NaN	Inf	0.15228901489488	0.155187230305317	0.00348902472596681
355	355_4_10	2.877605159	86.4	NH	31.3165502260802	2.44061940719428	20.6506776132922	Inf	0.315179898749214	0.0644309137496242	0
355	355_4_12	3.084349458	47.8666666666667	NH	7.97274587892364	9.03036979211112	NaN	Inf	0.166783406170632	0.1927510587366	0.028274478650398
355	355_4_13	3.299334586	6.36666666666667	NH	31.6464465419019	5.30232388009558	NaN	Inf	0.162772768327874	0.0217635907214478	0
355	355_4_14	3.084349458	63.2	NH	19.5283014344792	6.54280261725619	NaN	Inf	0.254350443289515	0.0921054022633473	0.0427054009337878
355	355_4_15	3.299334586	86.6666666666667	NH	10.9797798752353	13.2421899124556	NaN	Inf	0.123106753684012	0.0886945986349982	0.0502892643729767
355	355_5_1	NaN	52.3333333333333	NH	NaN	NaN	NaN	Inf	0.103447071542889	0.0367238640361043	0.0249147317145837
355	355_5_2	7.414965493	41.7666666666667	NH	24.8424179170995	5.0399547407751	NaN	Inf	0.222840594327512	0.000388580298054927	0.00929261242524397
355	355_5_3	7.186239553	30.5	NH	48.5594326109369	4.00523763459309	NaN	Inf	0.0715700524253025	0.0386112412913574	0.0556957502937927
355	355_5_6	1.052527707	81.9	NH	34.0500443104078	1.63067769614848	13.6217151487179	Inf	0.297660752056908	0.0327756376978658	0
355	355_5_7	1.173487823	86.6666666666667	NH	20.3658267435279	3.04246295975265	NaN	Inf	0.152157503312836	0.0581844922175283	0
355	355_5_8	1.133797439	63.4666666666667	NH	19.7900847349669	2.85136118458868	NaN	Inf	0.168645100709129	0.0677921369806071	0
355	355_5_9	1.094912572	65.0333333333333	NH	29.9500503880533	1.33112955673687	12.501850437372	Inf	0.270822550477803	0.00144708885410327	0.00119126911787377
355	355_5_10	1.213987722	66.1333333333333	NH	18.1667556042622	3.69806404047211	NaN	Inf	0.151156215070178	0.0241256384693172	0
355	355_5_11	1.34038343	74.2333333333333	NH	23.6798888072604	6.24779734519156	NaN	Inf	0.273065451841199	0	0
355	355_6_1	5.402310572	52.4666666666667	NH	48.8348544372492	11.1132168180399	NaN	Inf	0.0753190410528453	0.0693600343264762	0.0715871197819737
355	355_6_2	6.206297353	45.3333333333333	NH	21.9698841763396	6.60453888864704	NaN	Inf	0.0841921575737753	0.0264962810332717	0.0127252424147604
355	355_6_3	1.379115193	69.3666666666667	NH	29.728816783385	6.42480071665656	NaN	Inf	0.142684758978165	0.0651687812075666	0
355	355_6_4	1.658721421	72.3333333333333	NH	40.1707541145185	5.87233158248321	35.1033608586196	Inf	0.10756316368225	0.0687485012541521	0.00230613340753552
355	355_6_5	2.079177187	18.5333333333333	NH	32.674722811514	2.59988515759499	15.4860131269565	Inf	0.105166566841654	0.0442271001698428	0.0117836991504531
358	358_1_2	3.254048792	22.7333333333333	HI	41.2643296582036	3.41695589278021	12.2803069111802	Inf	0.122953849399288	0.0359128227966436	0.0182240333122399
358	358_2_2	4.709846964	72.6666666666667	HI	8.29717533279358	4.75291179141855	48.4779179579829	Inf	0.643519240396115	0	0
358	358_2_3	7.478924993	61.2	HI	34.8174248805296	3.05830704935951	25.5718205723156	Inf	0.604036776637097	0	0
358	358_2_5	1.129312863	20.2666666666667	HI	49.5155374985553	1.09846401347784	8.47561301179536	Inf	0.614652561747958	0	0
358	358_2_6	0.8744338082	43.5	HI	36.1766978750083	1.17476343932215	9.90015476641259	Inf	0.576079591830429	0	0
358	358_2_7	1.610017957	43.1	HI	60.7033629118713	1.07801067130734	7.53839694606234	Inf	0.36930834245384	0.0226248988362828	0
358	358_2_8	1.468967189	23.7666666666667	HI	56.4133011065143	1.28789522791274	14.2214711029331	Inf	0.549800044655026	0	0
358	358_3_1	3.604231056	58.8	HI	58.2560419981613	2.87900936740108	7.42965699805195	Inf	0.642594798633081	0	0
358	358_3_2	NaN	54.9	HI	NaN	NaN	NaN	Inf	0.606961121717545	0	0
358	358_3_3	5.631497897	79.8	HI	32.3472464732801	11.3708266139819	43.8425857008847	Inf	0.461059871298383	0	0
358	358_3_4	4.691270275	3.43333333333333	HI	44.9601017211033	3.10584586289982	14.1546190712162	Inf	0.545243435023385	0	0
358	358_3_6	1.094371421	45.4333333333333	HI	47.1716036512355	0.940695602906441	3.95284085480309	Inf	0.621453139384732	0	0
358	358_3_7	1.411125882	38.4333333333333	HI	55.7673310187308	0.922244450651364	-0.667467184550233	Inf	0.503116758510443	0	0
358	358_3_8	NaN	1.36666666666667	HI	NaN	NaN	NaN	Inf	0.24425657693858	0.00986180569308732	0.0158636610233503
358	358_4_2	NaN	15.2333333333333	HI	NaN	NaN	NaN	Inf	0.483741652289125	0	0
358	358_5_2	2.040634161	44.6333333333333	HI	54.3651985418696	0.993959389814545	0.378459972155596	Inf	0.427837781347972	0	0
360	360_1_2	1.825911607	51.5	HI	41.0026080512516	2.28837818897822	17.3378576219865	Inf	0.414158134806598	0.0574900715871403	0
360	360_2_1	4.025167071	57.7333333333333	HI	39.2673677667927	2.89561599572838	18.9085624091554	Inf	0.312120587622315	0.0623280430012808	0
360	360_2_2	3.767618626	59.7	HI	40.9122336583402	3.53678981685109	16.9283929890805	Inf	0.316365546492463	0.0609536553391941	0
360	360_2_3	2.499123799	30.3666666666667	HI	50.2199666075493	1.03951167530135	6.07762450182357	Inf	0.389026616295946	0.0327201916643195	0
360	360_3_2	1.56691828	68.1	HI	43.9507736723471	1.7214864392303	23.91415387395	Inf	0.409969064089778	0.0190330988520932	0
360	360_3_3	1.383538567	7.23333333333333	HI	56.8625611164621	1.59181264019508	19.6426416528317	Inf	0.45199912200659	0.0464274887993898	0
360	360_3_4	1.996080393	1.7	HI	69.5852290861171	1.10837637475195	0.562829473239731	Inf	0.438671223124452	0.0818408412245847	0
360	360_4_1	1.411125882	6.03333333333333	HI	66.6209876066582	1.23549587816338	13.8444541431789	Inf	0.384474879533109	0.0562243501825822	0
360	360_4_2	1.411125882	36.9666666666667	HI	49.5098764955471	1.32183534918956	12.8869369093117	Inf	0.508516734933093	0	0
360	360_4_4	1.366847073	24.7666666666667	HI	43.7646934524758	3.06841349191894	22.4637356772523	Inf	0.520418804897137	0	0
360	360_4_5	1.456235365	18.1	HI	64.5371300127787	1.06441423542139	1.92948725553178	Inf	0.572263996490153	0	0
360	360_4_6	1.456235365	28.1666666666667	HI	62.0926855683343	1.073751092199	9.13310343785368	Inf	0.497057284961715	0	0
360	360_4_7	1.366847073	31.5333333333333	HI	51.3202490080313	1.16445403381899	12.3762330666805	Inf	0.465264854021988	0.000260430575760154	0
360	360_4_8	2.008244458	24.9	HI	62.2132323758847	1.06587941243643	1.46771037250047	Inf	0.41132347092108	0.0817692868478722	0
360	360_4_10	1.696345465	41.3333333333333	HI	56.1820846274937	1.06307692547307	13.776627715918	Inf	0.34380331774867	0.0574722795764876	0
360	360_5_2	0.8320128448	24.7333333333333	HI	66.2217809100626	1.42751063121842	18.1030051578244	Inf	0.604455746693333	0	0
360	360_5_3	1.456235365	27.9	HI	62.7593522350009	1.16330219793763	5.4828496004374	Inf	0.344541378391154	0.000712805616363346	0
360	360_5_4	0.9335208735	57.4666666666667	HI	62.3961259810743	1.36951928046709	21.2859422066656	Inf	0.385125991624502	0	0
360	360_5_5	1.157784005	36.5	HI	61.2665720514845	1.41227040779252	NaN	Inf	0.323436025886915	0.0177170865386198	0
360	360_5_6	1.366847073	31.6	HI	68.6535823413647	0.984113615942019	7.653791208562	Inf	0.524088071091592	0	0
360	360_5_7	1.197965106	11.2333333333333	HI	64.40152599077	1.30092754471452	NaN	Inf	0.290694409546437	0.0360769126252859	0
360	360_5_8	1.157784005	26.6	HI	59.4887942737067	2.33768724926525	19.3861650206185	Inf	0.436944391216092	0	0
360	360_5_9	1.238958112	54.6333333333333	HI	56.7110893382059	1.79368134976975	30.968931103901	Inf	0.21715646985287	0.134257766777495	0.0117979375921429
360	360_6_1	1.238958112	47.3333333333333	HI	68.2666448937614	1.06160013805082	7.2794915221907	Inf	0.591279136615717	0	0
360	360_6_2	NaN	36.1333333333333	HI	NaN	NaN	NaN	Inf	0.577956767228676	0.0370344060228633	0
360	360_6_3	1.335433097	28.1333333333333	HI	60.4934174349874	1.57332481557647	19.2543756791233	Inf	0.356781937977227	0.0587890655832213	0
360	360_6_4	1.379115193	41.7333333333333	HI	66.9773808410066	1.9663872795521	17.1554975808327	Inf	0.295704667961088	0.166022235581961	0.0185900137000013
360	360_7_2	1.335433097	44.9333333333333	HI	67.8267507683207	1.02721814149975	4.32574602439055	Inf	0.517937519592663	0	0
360	360_8_3	2.355831896	93.1333333333333	HI	70.9256593295307	1.2931362808646	14.7243604824903	Inf	0.0904639407121897	0.0248480610714205	0.00383736359923639
361	361_1_1	6.911842149	104.733333333333	HI	61.6088061896245	2.34483441777873	7.2312543081439	Inf	0.462482414535226	0.085881653145807	0.00642371428946241
361	361_1_2	6.369666559	1.06666666666667	HI	74.5374595922466	2.0339276577002	21.2871442282755	Inf	0.340046195911003	0.086339914205936	0
361	361_1_3	3.943846685	97	HI	44.6376945595934	4.49933440718439	15.6958383130721	Inf	0.397273524677362	0.00306606044124511	0
361	361_1_5	3.326978166	50.8333333333333	HI	50.089561813159	3.25587409854266	3.78021105431686	Inf	0.13671616900101	0.101940327351383	0.0308327661098114
361	361_1_6	3.846864221	62.4666666666667	HI	54.040702811679	2.94118679537992	13.5120007946884	Inf	0.0813115616333733	0.0841532370768366	0.0344692018468666
361	361_1_7	3.09627822	28.2666666666667	HI	62.384806961368	1.90049185616099	-4.32795268002138	Inf	0.213873114960139	0.0943917855026819	0.0268751913156789
