chinID	hearing	cf_Hz_log	an_thresh	Q10local	TTR_dB
394	NH	7.26096196325547	12.8028257750257	1.20167003863064	19.8000725392949
394	NH	6.99440973861768	11.1441658338213	1.46564610159668	33.6563672122582
394	NH	7.22919740802464	12.8270037416016	1.30475464855476	20.4813040431118
394	NH	7.19701093545092	15.7860692556546	1.10011757069625	12.621781924464
395	NH	8.62218312217596	27.5848129702511	5.15795550256395	48.6327680334796
395	NH	NaN	NaN	NaN	NaN
395	NH	NaN	NaN	NaN	NaN
395	NH	NaN	NaN	NaN	NaN
395	NH	8.02317284692605	23.7130788717119	3.05586103269041	28.3838362429417
395	NH	6.94099446147311	18.7199054033186	1.18176065501243	18.6784221799131
395	NH	6.94099446147311	21.164349847763	1.41040487990035	19.0199864807379
395	NH	6.04189480273469	33.230369735969	1.26390063356876	NaN
395	NH	5.93722631379931	24.7728253378046	1.28051237616206	NaN
395	NH	6.01616240919677	34.7382441505458	NaN	NaN
395	NH	6.69536807432089	24.6039162297364	1.13801908206993	22.2357385704482
395	NH	NaN	NaN	NaN	NaN
395	NH	9.17108139395481	28.7072615027021	5.331523986312	53.2066172889041
395	NH	9.19864741816823	14.7933812427299	5.77853663236217	49.6713462093347
395	NH	7.2766614539088	12.8394684561481	2.28727021940934	25.5187219789505
395	NH	6.71511639893914	12.4845346873038	1.49754850279062	31.2996237064203
395	NH	7.06382781400492	13.5473205714545	1.92357836482884	28.1920733423717
395	NH	8.38303307615848	24.3812610769959	2.918555735435	35.3739724418774
395	NH	8.39569746567243	23.8089898658469	3.51000927633225	30.0945986444459
395	NH	8.90429154621959	20.1427241281348	4.98116712750117	49.3738219206724
395	NH	6.63502577638766	27.9543819922902	1.81031666960343	27.5369511222902
395	NH	7.2131290449233	38.6402225638944	2.2604644784497	NaN
395	NH	7.2131290449233	13.9735558972277	2.08602301311835	24.6844434900219
395	NH	NaN	NaN	NaN	NaN
395	NH	9.11491570818882	6.99395839718044	5.76806165345013	57.6048808692067
395	NH	7.2131290449233	13.306889230561	1.9980432876376	33.8355298787866
395	NH	7.18072727659762	33.2780249812393	2.29875277102846	27.6891901977329
395	NH	6.33279225895057	14.7628821162479	1.10304856184676	34.1679134140551
395	NH	7.2766614539088	14.6172462339259	1.68558334359954	22.1579608037492
395	NH	6.97671235702851	12.6493196910049	1.82712297328978	27.4392157644696
395	NH	7.14788752415356	15.5764699880696	1.80296355620903	22.4937884263814
395	NH	6.97671235702851	15.0937641354494	1.31556001530198	30.3713356379331
395	NH	6.63502577638766	33.5099375478457	1.35742054381652	NaN
395	NH	6.59399995580095	17.6605564498106	1.05421486778031	30.3201549375846
395	NH	8.06851829433682	20.5586630241533	2.90179648953491	26.9228328590774
395	NH	6.12277095065411	28.5191870592371	1.44200197340242	NaN
395	NH	6.99793543267497	14.4837958823105	2.09344803983737	20.6743251801272
395	NH	7.54348073250885	25.2063824470989	1.51314161889749	17.4954322855044
395	NH	6.42287989925809	13.9218310921603	1.38237602193163	26.9710066659559
395	NH	9.17108139395481	14.4850392804799	5.48338304355858	46.8695353854529
395	NH	6.89014350179428	24.2056666186036	1.37392193334321	29.6427930536356
395	NH	6.01616240919677	18.2937997061014	1.22897314079283	NaN
321	NH	8.64760119202638	7.65283597007895	6.5017038851911	NaN
321	NH	8.6822759820015	-2.09530431213422	11.7351632279033	54.2593763670105
321	NH	8.37611720797716	0.17374898952317	10.7759225866545	54.5967222185192
321	NH	8.50980428253914	15.1395764182253	3.98257515757728	40.8276150139466
321	NH	8.56479953610019	6.18148618529548	9.53549378806527	NaN
321	NH	8.56479953610019	18.8481528519621	4.37743576993201	39.8070167536565
321	NH	8.31635886076658	-9.69905068266025	8.34722384923796	60.0416363041503
321	NH	8.17060743347062	12.8991282056133	5.30739668997365	44.1128901643884
321	NH	8.34962857428991	15.8659941850008	5.33036528456624	NaN
321	NH	8.32965156284378	-3.13040814966208	5.70011601470219	NaN
321	NH	8.32965156284378	21.3140362947824	4.51840508214276	NaN
321	NH	NaN	NaN	NaN	NaN
322	NH	8.15352520390232	8.79882383137334	5.09470889983411	52.7839281308402
322	NH	8.10981971332787	8.11626859030612	6.69271588092881	NaN
322	NH	9.09768228514375	2.22058536880325	7.03189309884986	NaN
322	NH	8.94966577338897	1.81580927888827	10.4914259351071	NaN
322	NH	9.17494015624362	16.3299151679393	4.54389415856348	NaN
322	NH	9.18874176788875	20.1859265693054	4.50345055725887	NaN
322	NH	8.74967893179199	-0.903020397762388	10.1885538976649	NaN
322	NH	7.96002036711371	2.35422952081826	4.40873437201665	44.602993964511
322	NH	8.3563692190197	4.87141617659716	7.1393524181797	NaN
322	NH	8.54661397850306	8.86663608070904	4.51906141629419	NaN
322	NH	9.04056383600318	19.1381510803087	4.2734893930267	44.1535982521591
322	NH	9.11196394568917	16.9794198496056	4.87148329821338	NaN
322	NH	9.11196394568917	3.20164207182779	11.1936740598294	NaN
322	NH	8.57597965407632	6.64002410617219	7.79021951121807	NaN
322	NH	8.87186092172884	35.178286709762	4.76582324335677	NaN
322	NH	8.79129352904951	13.5265079037037	5.9736717572697	NaN
322	NH	9.02488576185232	25.3947726527702	4.38801488848543	NaN
322	NH	8.85698277313016	20.8077251863848	4.51780646331421	NaN
325	NH	8.44619776987799	17.4047128259065	4.39328732225328	NaN
325	NH	8.44619776987799	4.73804615923981	7.71835707236069	NaN
325	NH	8.44619776987799	6.73804615923981	5.65079811026023	NaN
325	NH	8.28831609847083	7.57098434144718	5.61535221955042	NaN
325	NH	8.24709948980582	8.69729724758476	4.52606094538542	NaN
325	NH	7.98314456061877	6.27625998580465	5.12738356650925	NaN
338	NH	8.72471943942202	-11.3638482987935	7.95352191335953	71.454737691076
338	NH	8.94966577338897	34.6951181392394	3.52977976355708	25.8441387350248
338	NH	8.80763714117122	38.5752837813678	2.4573858016856	NaN
338	NH	8.77483163537922	38.856926614103	2.81138979606032	NaN
338	NH	7.59894073311442	-14.6734817660219	3.88210056930432	NaN
338	NH	8.60074310024807	-10.8520144482037	5.95356823229181	NaN
338	NH	8.61174944599944	-0.278078927305783	11.9988670437348	NaN
338	NH	8.24709948980582	-15.4222030771243	4.47359827144829	NaN
338	NH	7.40546389856124	2.7990627620301	5.10289899846736	NaN
338	NH	7.3948519094675	25.0427241606469	2.69082649685886	NaN
338	NH	8.28831609847083	51.4620582464228	2.06610302627897	NaN
341	NH	8.36860786484113	-11.992951249134	9.99806614001439	53.6294955987153
341	NH	8.28831609847083	-12.3202478500813	8.97853205073127	NaN
341	NH	8.183866109048	3.71805646894375	5.1230245101476	NaN
341	NH	8.38825174963227	8.94372507262923	7.52563098218263	NaN
341	NH	8.42704405892567	17.1157595255166	4.82241833445834	NaN
341	NH	8.09678388170128	-3.60970362757007	6.2614993347464	NaN
341	NH	7.28354416234167	5.05989539154542	4.45141896158087	NaN
341	NH	9.20947806309472	45.5398671987319	3.51885236538622	33.2311577231403
341	NH	5.96383375932401	29.8067941468292	1.52506287634531	NaN
341	NH	8.16330270071559	33.2749031690619	3.47475117006791	NaN
341	NH	8.52125518812588	29.1051902765006	3.15526827893666	NaN
341	NH	7.54964034256325	29.8289882021333	2.21978091722533	22.2625738198796
341	NH	8.53964223093136	24.0875356907011	4.90994237063329	NaN
341	NH	8.20513606043512	20.0870519345621	3.62613640719271	NaN
341	NH	8.34879519685602	7.39975724539807	4.29099061563906	NaN
343	NH	8.59393443413921	16.0073211970556	5.88431863267929	NaN
343	NH	8.59393443413921	14.2295434192779	6.08636378862841	NaN
343	NH	8.43436557834096	9.66216035131478	6.53963063054057	NaN
343	NH	8.59458202473994	18.6289900186279	6.42179722527277	NaN
343	NH	8.61239201447517	19.5608241289461	5.65358095492233	NaN
343	NH	8.79964644775435	23.290454383924	5.17110242307708	NaN
343	NH	8.81593034534854	22.9772467579878	5.11546231909294	NaN
343	NH	8.90429154621959	20.1468848495675	5.10584581340265	NaN
346	NH	9.32894264529907	41.072181762647	3.689610428704	NaN
346	NH	8.36426687381822	14.315050889622	6.48893877047661	NaN
346	NH	8.55788297802941	19.0408174481133	5.68665612862071	NaN
346	NH	8.30950021166227	13.4309203924899	4.69688287236138	51.3013793278725
346	NH	8.22709147852747	24.9268198337322	3.01764008434659	NaN
346	NH	8.22709147852747	35.1490420559544	2.88469040610976	NaN
347	NH	NaN	NaN	NaN	NaN
347	NH	8.57663234321715	26.4159525044748	5.3794616251429	34.2973701306928
347	NH	8.54030535262907	28.378927577275	9.07480275303016	39.4205958604377
347	NH	8.36932218987192	14.8122896680058	6.55044898352799	47.4695591426147
347	NH	8.68165277338928	35.9409373614717	2.77378425899669	27.9368997627587
347	NH	8.86351800347622	41.665696757195	3.88532396004179	32.8993639567804
347	NH	8.73271034563102	34.2926066427383	6.10252041312959	31.9007388666578
347	NH	8.30865222228414	24.1712410200263	3.25464006060507	NaN
347	NH	8.18640290832035	15.6779622591108	2.17084366098174	NaN
347	NH	8.36943411619567	14.1419520069938	4.22154758279569	NaN
347	NH	8.30950021166227	-0.9053304076506	8.91707758411635	NaN
347	NH	8.14164432311751	1.62764254898821	6.70709831303401	NaN
347	NH	8.71643181021865	18.8788131211768	5.90366298218852	NaN
347	NH	8.42774049369947	10.3389939420352	4.6852454283541	NaN
347	NH	8.3295376902399	0.563370857245087	8.04135068440797	NaN
347	NH	8.38896001408556	2.5536991469761	8.27045802453244	NaN
347	NH	8.0528086940371	8.30697624228608	6.1331710192377	NaN
347	NH	8.19199867350672	15.2557684907237	3.22006341807116	NaN
347	NH	7.98411996517674	20.2618735411633	2.47032137838608	NaN
347	NH	8.00728489211281	22.6165300814018	2.21158260428718	NaN
347	NH	8.24797034076601	14.1585150289646	3.6672814906816	NaN
347	NH	8.09771294862298	37.7446047955005	2.24825762356392	NaN
347	NH	8.07543247298714	8.19632054594341	5.15389773285876	NaN
354	NH	7.95235968648968	14.0332335863567	4.38397438361379	NaN
354	NH	7.93086581463509	26.4327967371338	3.13139184211299	NaN
354	NH	7.4577965756964	23.1398082509345	2.27509040473008	NaN
354	NH	7.75795030182406	30.6368157101809	2.734322023126	NaN
354	NH	7.88274486465359	31.2499137310099	4.90187244534794	34.2576317669804
354	NH	7.90692866495408	32.5719062262339	4.01086658406418	27.6533738892719
354	NH	7.39892129200859	28.5124533962477	2.32756645233068	NaN
354	NH	7.83361765615575	36.9089630522201	4.9107319448037	NaN
355	NH	8.59468349617137	-12.723751757376	6.9037774690085	74.1610428008634
355	NH	8.61174944599944	-9.24849752378005	8.93609119652286	78.8584077246027
355	NH	8.68165277338928	-16.0026961241544	8.45750823677908	70.5000177208997
355	NH	8.86409335627969	23.3000873129263	5.22996789275318	NaN
355	NH	8.61239201447517	-10.3789640452586	6.85360507521729	73.0485503895871
355	NH	8.66500440591427	-14.756078058367	9.09771681024584	70.4521283719074
355	NH	8.79964644775435	19.2761678983667	5.49530531877276	55.8650603165189
355	NH	8.64760119202638	14.3437771531678	6.46876699402219	NaN
355	NH	8.81593034534854	26.9066175338693	8.41684174969375	NaN
355	NH	9.03242212265881	32.1722657865769	3.72834094560692	NaN
355	NH	8.75008345982604	3.55276703822257	6.11232870798585	NaN
355	NH	6.65532569141361	12.9496065192052	2.18851650725837	37.3959820910121
355	NH	8.52828297898058	-9.43488547907341	8.78789530939443	NaN
355	NH	8.43436557834096	-2.56650645141808	13.2900928634001	NaN
355	NH	8.39569746567243	32.9301089096999	9.68245122863327	NaN
355	NH	8.47239451641461	7.71174992891427	10.300807283559	68.1863230167662
355	NH	8.27564333130428	0.701515592081154	8.7125243071781	NaN
355	NH	8.3563692190197	-7.87255761523078	11.227264214978	NaN
355	NH	8.39569746567243	-4.40322442363342	7.42558576867262	NaN
355	NH	8.6882053974026	8.88614204841107	5.71780548521759	53.3901421147058
355	NH	8.43436557834096	-10.7887286736403	5.79745846398737	NaN
355	NH	8.3563692190197	9.34966460699144	8.61961961439245	NaN
355	NH	8.39569746567243	-11.5143355347445	7.32721153507074	NaN
355	NH	8.14901734577616	5.65520392160575	7.61670845868568	NaN
355	NH	8.08301788150331	5.88945591048494	6.19338824818176	NaN
355	NH	8.10522627609421	6.44717869481942	9.97770449011124	NaN
355	NH	7.69564992878178	35.1705479152972	3.47719887533653	NaN
355	NH	7.96471368519326	31.3165502260802	2.44061940719428	20.6506776132922
355	NH	8.03409604149333	7.97274587892364	9.03036979211112	NaN
355	NH	8.10147608651631	31.6464465419019	5.30232388009558	NaN
355	NH	8.03409604149333	19.5283014344792	6.54280261725619	NaN
355	NH	8.10147608651631	10.9797798752353	13.2421899124556	NaN
355	NH	NaN	NaN	NaN	NaN
355	NH	8.91125560088622	24.8424179170995	5.0399547407751	NaN
355	NH	8.87992330318797	48.5594326109369	4.00523763459309	NaN
355	NH	6.95894989015066	34.0500443104078	1.63067769614848	13.6217151487179
355	NH	7.0677356385862	20.3658267435279	3.04246295975265	NaN
355	NH	7.03332784311185	19.7900847349669	2.85136118458868	NaN
355	NH	6.99842979614061	29.9500503880533	1.33112955673687	12.501850437372
355	NH	7.10166585789449	18.1667556042622	3.69806404047211	NaN
355	NH	7.20071099380525	23.6798888072604	6.24779734519156	NaN
355	NH	8.59458202473994	48.8348544372492	11.1132168180399	NaN
355	NH	8.7333197576536	21.9698841763396	6.60453888864704	NaN
355	NH	7.22919740802464	29.728816783385	6.42480071665656	NaN
355	NH	7.41380235625911	40.1707541145185	5.87233158248321	35.1033608586196
355	NH	7.63972751125862	32.674722811514	2.59988515759499	15.4860131269565
358	HI	8.08765528213491	41.2643296582036	3.41695589278021	12.2803069111802
358	HI	8.45741069476285	8.29717533279358	4.75291179141855	48.4779179579829
358	HI	8.9198443431268	34.8174248805296	3.05830704935951	25.5718205723156
358	HI	7.0293646409065	49.5155374985553	1.09846401347784	8.47561301179536
358	HI	6.7735766005705	36.1766978750083	1.17476343932215	9.90015476641259
358	HI	7.38400061133246	60.7033629118713	1.07801067130734	7.53839694606234
358	HI	7.29231484032198	56.4133011065143	1.28789522791274	14.2214711029331
358	HI	8.189863727661	58.2560419981613	2.87900936740108	7.42965699805195
358	HI	NaN	NaN	NaN	NaN
358	HI	8.63613074205254	32.3472464732801	11.3708266139819	43.8425857008847
358	HI	8.45345867231572	44.9601017211033	3.10584586289982	14.1546190712162
358	HI	6.99793543267497	47.1716036512355	0.940695602906441	3.95284085480309
358	HI	7.25214316261473	55.7673310187308	0.922244450651364	-0.667467184550233
358	HI	NaN	NaN	NaN	NaN
358	HI	NaN	NaN	NaN	NaN
358	HI	7.62101590176559	54.3651985418696	0.993959389814545	0.378459972155596
360	HI	7.50983465198759	41.0026080512516	2.28837818897822	17.3378576219865
360	HI	8.3003216973142	39.2673677667927	2.89561599572838	18.9085624091554
360	HI	8.2341984166672	40.9122336583402	3.53678981685109	16.9283929890805
360	HI	7.82369546902368	50.2199666075493	1.03951167530135	6.07762450182357
360	HI	7.35686609038988	43.9507736723471	1.7214864392303	23.91415387395
360	HI	7.23239967523887	56.8625611164621	1.59181264019508	19.6426416528317
360	HI	7.59894073311442	69.5852290861171	1.10837637475195	0.562829473239731
360	HI	7.25214316261473	66.6209876066582	1.23549587816338	13.8444541431789
360	HI	7.25214316261473	49.5098764955471	1.32183534918956	12.8869369093117
360	HI	7.22026195994659	43.7646934524758	3.06841349191894	22.4637356772523
360	HI	7.2836098674781	64.5371300127787	1.06441423542139	1.92948725553178
360	HI	7.2836098674781	62.0926855683343	1.073751092199	9.13310343785368
360	HI	7.22026195994659	51.3202490080313	1.16445403381899	12.3762330666805
360	HI	7.60501621543353	62.2132323758847	1.06587941243643	1.46771037250047
360	HI	7.43623148959489	56.1820846274937	1.06307692547307	13.776627715918
360	HI	6.72384787916357	66.2217809100626	1.42751063121842	18.1030051578244
360	HI	7.2836098674781	62.7593522350009	1.16330219793763	5.4828496004374
360	HI	6.83896332320313	62.3961259810743	1.36951928046709	21.2859422066656
360	HI	7.05426311655552	61.2665720514845	1.41227040779252	NaN
360	HI	7.22026195994659	68.6535823413647	0.984113615942019	7.653791208562
360	HI	7.08837965137307	64.40152599077	1.30092754471452	NaN
360	HI	7.05426311655552	59.4887942737067	2.33768724926525	19.3861650206185
360	HI	7.12202607314804	56.7110893382059	1.79368134976975	30.968931103901
360	HI	7.12202607314804	68.2666448937614	1.06160013805082	7.2794915221907
360	HI	NaN	NaN	NaN	NaN
360	HI	7.19701093545092	60.4934174349874	1.57332481557647	19.2543756791233
360	HI	7.22919740802464	66.9773808410066	1.9663872795521	17.1554975808327
360	HI	7.19701093545092	67.8267507683207	1.02721814149975	4.32574602439055
360	HI	7.76464919078272	70.9256593295307	1.2931362808646	14.7243604824903
361	HI	8.84099147298353	61.6088061896245	2.34483441777873	7.2312543081439
361	HI	8.75930240167023	74.5374595922466	2.0339276577002	21.2871442282755
361	HI	8.27991184199535	44.6376945595934	4.49933440718439	15.6958383130721
361	HI	8.10981971332787	50.089561813159	3.25587409854266	3.78021105431686
361	HI	8.25501360735427	54.040702811679	2.94118679537992	13.5120007946884
361	HI	8.03795609501315	62.384806961368	1.90049185616099	-4.32795268002138
361	HI	8.17060743347062	60.4620743428452	2.51392199335057	9.92568397081404
361	HI	8.15765358424503	58.2757748566377	2.35684858717492	-1.13193265860161
361	HI	8.02424082248551	78.7667622214617	1.54637479595558	0.137427922975419
361	HI	8.06956572402518	58.7646703336535	2.21440195643109	2.37782408072594
361	HI	7.98411996517674	67.1164956774679	2.63914003575101	4.00665411895882
361	HI	7.96072338134897	74.9566571155146	1.62006868981811	-9.62313555793931
361	HI	8.07543247298714	66.2808300079148	2.53454161994191	5.911696143556
361	HI	8.44699664988048	61.2403132308725	2.71901865910615	24.0126054810713
361	HI	8.18476103152343	77.0689600367381	3.22718949224623	24.5786220200387
361	HI	8.00728489211281	75.7537570710913	2.02116572468944	2.95088904944362
361	HI	8.22709147852747	56.2821425623774	3.78258036932364	32.9104951829136
361	HI	8.11978230252869	73.9682836038744	2.33465668523857	15.4175995345988
361	HI	8.03022249386958	60.1824654276997	2.68247220147767	6.49424278427591
361	HI	8.57673461332459	49.1661247555308	4.1793090288954	32.8019179546094
361	HI	8.55864392468685	65.315440883052	4.33045565123257	23.6677351861289
361	HI	8.63016430119359	82.9059673713898	2.42654294312658	-5.28364691155031
361	HI	8.59468349617137	66.5967198255488	4.75605794618944	6.3831439504573
361	HI	7.49420817091552	82.2704273305835	NaN	-17.6401038345293
361	HI	7.37681815836145	78.4652569664462	2.33341796757759	-7.36159528265655
361	HI	7.60610376725822	80.2768814998138	4.68024627019541	-3.14555129746635
361	HI	7.73895126228768	75.749872867902	1.84049592949925	11.7787653162433
361	HI	7.57861848022673	83.7442842838124	NaN	-10.2564355590429
362	HI	8.57597965407632	32.6203945117002	9.1642638268297	26.2743723433748
362	HI	8.71581786540323	22.7746115406906	11.6066167438457	33.7670687297029
362	HI	8.59393443413921	20.2855317226275	10.3898437240063	40.3562649458135
362	HI	8.84099147298353	60.6129546633215	1.04383527126388	2.38783333390583
362	HI	8.25932030306173	27.200263292552	9.66752426170825	26.1732946982702
362	HI	7.99682896010074	55.3130206581352	2.1938505851069	11.4889906901414
362	HI	8.88863132067272	81.1684642716533	2.64041714641066	-0.0726081430575363
362	HI	8.27991184199535	73.8173436365651	2.11164000382224	-8.42592805699225
362	HI	7.62101590176559	39.8786620685596	2.75225509621953	16.0700679415039
362	HI	6.82343618998507	38.5350104635237	1.80805030804281	20.5493005449091
362	HI	7.04003957768319	70.1545392130696	1.76218173166764	15.5657427602381
362	HI	7.59370334952272	55.7122172250535	2.10878974717785	6.87968498532804
362	HI	7.27066976602237	77.6547897426777	1.25605527903117	12.023719741413
362	HI	7.3382854070764	65.80610638638	1.68936843780273	14.720450985083
362	HI	7.59868841385079	55.7077989498365	1.70820295446442	16.1994054539809
362	HI	7.65289067733942	58.4977484361838	1.45232524367291	11.6390572336211
362	HI	7.54954867700937	56.4624596189086	1.13500190961834	11.9318103393032
362	HI	7.30752765486073	72.4204101650759	NaN	1.32225216901453
362	HI	7.54322246988158	62.9270877636968	1.98344804133472	6.09916357737842
367	HI	7.44604865658168	57.0685416062024	1.10049216884423	19.8655651237518
367	HI	7.5508122558874	53.7238488784665	1.24469746986156	9.08797018476662
367	HI	7.40670857534836	57.2166254724565	1.37858289672119	18.8082668905145
367	HI	NaN	NaN	NaN	NaN
367	HI	8.36860786484113	29.2423344913109	1.46389732453997	15.1387995108315
367	HI	8.78264891209724	43.1207719622025	4.74145333250751	25.7296906120285
367	HI	7.46418073464379	40.8115239972445	1.16059179501311	15.0894715170835
367	HI	7.46418073464379	37.2388171675892	1.58804032895699	15.8410871541951
367	HI	8.07449447812339	56.7338232034081	6.89323899353161	20.2488065949378
367	HI	6.00156058887945	46.0810283676894	NaN	NaN
367	HI	7.0293646409065	39.5073019075714	1.44389472619223	15.6621272419649
367	HI	7.1313294199793	33.3613597464624	1.61807616903862	17.2297291450146
367	HI	7.55749193694271	66.8333388514754	1.31104885865386	9.09938517225653
367	HI	7.19701093545092	39.6973367898173	1.33654913449894	15.651161011425
370	HI	6.89777209390428	35.872341214328	NaN	-0.174198875166262
370	HI	6.70758277470215	29.4357993715218	1.43041683603958	20.5635328013695
370	HI	6.83062751749694	29.0498488651004	1.40305219816468	16.6621919480946
370	HI	6.79271701170027	28.8882187575251	1.44410578085696	19.1157858816301
370	HI	8.43835051916209	51.2081372406324	3.55405540120292	13.4287753620027
370	HI	6.74680274992074	48.4894693260512	1.45330211215466	14.3084829378219
370	HI	7.04662634899615	36.0559103698714	2.03397051290748	7.10928086858345
370	HI	7.08084888473546	38.238936886703	1.994110617227	9.61343857836555
370	HI	7.39892129200859	39.5181050295772	1.14685599829721	10.123441518683
370	HI	6.59399995580095	30.7550046829028	1.11613949455991	18.1607111820068
370	HI	6.75421898676349	38.3803606798674	1.08691779819567	5.48499033312346
370	HI	6.97671235702851	34.5356964334499	1.48294380013157	18.0485988058416
370	HI	6.63502577638766	38.467407917876	1.12270834108889	11.3371968359226
370	HI	7.08084888473546	36.9056035533696	2.14835100807472	11.5967288720393
370	HI	6.90475081549845	29.9456176797145	1.45812935117093	16.8595633625828
370	HI	7.42853956742796	50.2288490698487	1.22009264107983	9.09426629390242
