ChinID	CF_kHz	Threshold_dBSPL	Q10local	Q10global	TTR_dB	SpontRate	HearingStatus	CF2LFpow	CFpow	LFpow	DrivenRate
374	1.129312863	17.6271635746106	4.13906535686037	4.13906535686037	32.2718733856609	76.8333333333333	1	-0.46472702975484	-9.55620837547613	-9.09148134572129	80.6666666666639
374	1.468967189	24.0154731241504	1.80245226042068	1.80245226042068	19.4883675462722	70.2	1	1.65017418596616	-10.5740833420722	-12.2242575280383	82.5666666666651
374	0.7494330542	14.8172876963275	2.38102296615399	2.381022966154	NaN	108.266666666667	1	1.12556691196531	-9.02780669529784	-10.1533736072631	110.633333333329
374	3.846864221	12.6198639393322	6.21657440584739	6.21657440584738	NaN	27.6	1	-2.38480926779997	-11.5449592837204	-9.16015001592046	22.1500000000001
374	1.955924949	18.2848292530273	3.17060610723036	3.17060610723036	34.1140972397054	88.8	1	1.35118672118406	-10.4579076094349	-11.8090943306189	104.849999999996
374	1.746545838	16.6193830553292	2.89411740377213	2.89411740377213	32.4487345763103	68.7	1	2.09569220752439	-9.59046465600088	-11.6861568635253	92.8999999999966
374	0.7681928449	12.7940662577497	1.84992602669153	1.84992602669153	NaN	56.9	1	0.872457411396738	-8.99536557977402	-9.86782299117075	74.2999999999977
374	1.079841632	25.7830931681041	2.87187605006878	2.87187605006878	NaN	1.76666666666667	1	2.45606429786886	-9.75172372576316	-12.207788023632	9.60000000000005
374	1.238958112	17.7412196793313	2.27536567155385	2.27536567155385	33.9254830660882	62.6	1	3.14518524906828	-8.35161707937212	-11.4968023284404	79.2833333333306
374	1.238958112	16.6301085682202	2.00930002045738	2.00930002045738	NaN	83.6	1	3.61648030685456	-7.79604892406928	-11.4125292309238	94.9999999999965
374	0.9689161501	12.2028393792242	3.29995324587269	3.29995324587269	NaN	83.4333333333333	1	0.740653247969874	-9.65112377526842	-10.3917770232383	79.6833333333307
374	1.042072236	19.6852028338724	3.73073653532206	3.73073653532206	NaN	97.7666666666667	1	2.50856717260248	-9.04065844939913	-11.5492256220016	86.4999999999969
374	1.079841632	20.671982056993	3.29613410007266	3.29613410007266	NaN	110.933333333333	1	3.16110479150777	-9.49865959114112	-12.6597643826489	84.7333333333303
374	1.042072236	16.3518695005391	2.94704913637861	2.94704913637861	NaN	92.3666666666667	1	2.58046574430995	-9.56337991734489	-12.1438456616548	81.8166666666638
394	1.042072236	6.27043692038476	1.50133508807378	1.50133508807378	26.4024939411562	64.1	1	-6.09305694307142	-12.9321908455647	-6.8391339024933	128.259999999998
394	0.9689161501	20.4826557106307	1.28078691456557	1.28078691456557	19.1837121728653	12.5	1	-6.36283047784789	-12.4232500615469	-6.06041958369897	102.12
394	1.835843532	15.6761038804701	2.62868822188675	2.62868822188675	18.2321087849768	53.6666666666667	1	-3.79268172022211	-12.4819189473938	-8.68923722717173	99.9799999999995
394	1.033797776	7.10003059963178	2.06091710752654	2.06091710752654	27.7753721636542	27.3666666666667	1	-2.28018591469998	-11.3780664570777	-9.09788054237771	101.04
394	1.071390222	9.89566851665029	2.51005563020489	2.51005563020489	31.5932135809359	37.2666666666667	1	-2.82782490569463	-11.4379897260958	-8.6101648204012	116.799999999999
394	1.033797776	3.10003059963178	2.4823490029485	2.4823490029485	27.2793548042488	65.3666666666667	1	-3.54193162540724	-12.0555576742446	-8.51362604883735	104.119999999999
394	0.8247797648	5.9173015267128	1.51446687274523	1.51446687274523	25.5401955013815	61.8333333333333	1	-3.83394342031914	-11.7818421234392	-7.94789870312002	113.899999999998
394	0.7926577149	7.95492998706992	1.64272674173657	1.64272674173657	23.5853421573685	17.4	1	-3.14904133744326	-10.9274102090702	-7.7783688716269	111.339999999998
394	1.610017957	11.9373239660074	1.34347986387625	1.34347986387625	16.5547592401814	59.1333333333333	1	-2.64682006126904	-11.8184307750449	-9.17161071377589	130.519999999998
394	1.915036453	12.76594093284	3.34050561756742	3.34050561756741	25.3535539610984	62.6666666666667	1	2.05635822567606	-10.5569519833799	-12.613310209056	116.97826086956
394	1.915036453	30.0992742661733	1.92592653417047	1.42537599285325	17.7589707773767	1.5	1	0.560761462943162	-11.1777268106497	-11.7384882735929	36.1999999999999
394	1.209318172	11.8485729599897	1.6056738711384	1.6056738711384	16.7977485175184	60.2333333333333	1	-2.28227314417751	-11.2108616124809	-8.92858846830336	136.36
394	0.9789297734	14.5832134686648	1.43878413536878	1.43878413536878	17.3764096948299	9.9	1	-3.35440307008906	-11.5958830971862	-8.24148002709714	114.579999999999
394	1.423625354	12.8028257750257	1.20167003863064	1.20167003863064	19.8000725392949	62.5666666666667	1	-1.67002659435687	-11.1241946171808	-9.45416802282389	132.119999999999
394	1.090519796	11.1441658338213	1.46564610159668	1.46564610159668	33.6563672122582	31.6333333333333	1	-0.618846457156565	-10.1774542731839	-9.55860781602738	116.219999999999
394	1.379115193	12.8270037416016	1.30475464855476	1.30475464855476	20.4813040431118	67.3	1	-0.84697969878323	-10.9202437842833	-10.0732640855	113.199999999998
394	1.335433097	15.7860692556546	1.10011757069625	1.10011757069625	12.621781924464	36.5	1	-1.68068472216831	-11.2285886121705	-9.5479038900022	130.339999999999
395	3.050841847	23.7130788717119	3.05586103269041	3.05586103269041	28.3838362429417	63.0333333333333	1	2.64212477406289	-11.881879307626	-14.5240040816889	90.2600000000005
395	1.033797776	18.7199054033186	1.18176065501243	1.18176065501243	18.6784221799131	55.8666666666667	1	-2.08231223220363	-11.2528858214629	-9.17057358925925	117.219999999999
395	1.446151912	12.8394684561481	2.28727021940934	2.28727021940934	25.5187219789505	60.8333333333333	1	6.04947610885628	-8.0473813019224	-14.0968574107787	126.399999999998
395	4.372250203	24.3812610769959	2.918555735435	2.918555735435	35.3739724418774	73.3333333333333	1	4.24559538291112	-10.4332374641099	-14.6788328470211	77.2200000000016
395	4.427974193	23.8089898658469	3.51000927633225	3.51000927633225	30.0945986444459	84.3	1	3.64040162889452	-10.8219828454081	-14.4623844743026	88.2000000000007
395	0.7612986891	27.9543819922902	1.81031666960343	1.81031666960343	27.5369511222902	0.5	1	1.14670850463136	-10.6335143414828	-11.7802228461141	59.3400000000023
395	1.357132158	38.6402225638944	2.2604644784497	2.2604644784497	NaN	0.166666666666667	1	4.12460012095869	-9.43172199792684	-13.5563221188855	17.5799999999997
395	1.357132158	13.9735558972277	2.08602301311835	2.08602301311835	24.6844434900219	76.5	1	5.11553584319935	-8.13861854843486	-13.2541543916342	124.379999999998
395	1.357132158	13.306889230561	1.9980432876376	1.9980432876376	33.8355298787866	61.8666666666667	1	5.56365710385728	-9.25478286166486	-14.8184399655221	59.7200000000028
395	1.313863453	33.2780249812393	2.29875277102846	2.29875277102846	27.6891901977329	0.0666666666666667	1	4.92799663399103	-8.76647841207767	-13.6944750460687	22.8199999999996
395	1.446151912	14.6172462339259	1.68558334359954	1.68558334359954	22.1579608037492	83.3333333333333	1	4.56011708789234	-8.99939242235328	-13.5595095102456	134.999999999999
395	1.071390222	12.6493196910049	1.82712297328978	1.82712297328978	27.4392157644696	35.6	1	4.06340437110711	-9.62279528758935	-13.6861996586965	115.579999999998
395	1.271417278	15.5764699880696	1.80296355620903	1.80296355620903	22.4937884263814	70.9	1	6.03544701161792	-7.89234494023663	-13.9277919518545	132.039999999999
395	0.7306977911	17.6605564498106	1.05421486778031	1.05421486778031	30.3201549375846	17.4	1	0.763483817703502	-9.38365371372385	-10.1471375314273	123.579999999999
395	3.192368173	20.5586630241533	2.90179648953491	2.90179648953491	26.9228328590774	57.1333333333333	1	2.96636633880141	-11.5926801320433	-14.5590464708447	105.859999999999
395	1.094371421	14.4837958823105	2.09344803983737	2.09344803983737	20.6743251801272	50.3666666666667	1	0.549562101086309	-10.0810515753764	-10.6306136764627	129.939999999998
395	1.888391585	25.2063824470989	1.51314161889749	1.51314161889749	17.4954322855044	9.76666666666667	1	3.49741518575021	-10.542646290419	-14.0400614761692	82.7600000000007
395	0.9825424037	24.2056666186036	1.37392193334321	1.37392193334321	29.6427930536356	2.16666666666667	1	1.32146534875562	-10.6427103474566	-11.9641756962122	66.3000000000024
321	4.342116617	0.17374898952317	10.7759225866545	10.7759225866545	54.5967222185192	19.2666666666667	1	-2.73188358086981	-12.0805990333085	-9.34871545243865	98.7199999999992
321	4.96319161	15.1395764182253	3.98257515757728	3.98257515757728	40.8276150139466	92.4666666666667	1	-1.16428473515668	-10.8184308766051	-9.65414614144839	88.8800000000001
321	4.090239729	-9.69905068266025	8.34722384923796	8.34722384923797	60.0416363041503	85.3	1	-2.43885897844331	-11.7825245896857	-9.34366561124239	94.4799999999995
321	3.535490887	12.8991282056133	5.30739668997365	5.30739668997365	44.1128901643884	3.96666666666667	1	-1.14530906385838	-11.5304165016417	-10.3851074377833	47.7200000000013
321	4.228609837	15.8659941850008	5.33036528456624	5.33036528456624	NaN	4.73333333333333	1	-1.9724063302248	-11.6926948020627	-9.72028847183788	46.8600000000011
321	4.144973038	-3.13040814966208	5.70011601470219	5.70011601470219	NaN	102.333333333333	1	-1.62825105880177	-11.31970232611	-9.6914512673082	129.479999999998
321	4.144973038	21.3140362947824	4.51840508214276	4.51840508214275	NaN	1.9	1	-0.287402908198203	-11.2121199218391	-10.9247170136409	24.4399999999996
322	3.475609728	8.79882383137334	5.09470889983411	5.0947088998341	52.7839281308402	4.9	1	-1.50171649097334	-11.5088030351729	-10.0070865441996	22.9599999999996
322	3.326978166	8.11626859030612	6.69271588092881	6.69271588092881	NaN	6.7	1	-1.39924547930329	-11.5131110849994	-10.1138656056961	30.6999999999995
322	2.864131286	2.35422952081826	4.40873437201665	4.40873437201665	44.602993964511	41.8	1	-4.13276302514723	-12.3088453566164	-8.17608233146919	74.5400000000015
322	4.257209676	4.87141617659716	7.1393524181797	7.1393524181797	NaN	7.6	1	-0.604619741220347	-10.6156595815454	-10.0110398403251	12.0199999999999
325	4.657330784	17.4047128259065	4.39328732225328	4.39328732225328	NaN	21.1666666666667	1	1.67533865032351	-10.6259307219811	-12.3012693723046	6.47999999999995
325	4.657330784	4.73804615923981	7.71835707236069	7.71835707236068	NaN	17.1333333333333	1	-4.28673737657314	-11.6913574213827	-7.4046200448096	41.7800000000004
325	4.657330784	6.73804615923981	5.65079811026023	5.65079811026023	NaN	21.0666666666667	1	-4.10236971626827	-11.556501875747	-7.45413215947869	43.8400000000007
325	3.977131455	7.57098434144718	5.61535221955042	5.61535221955042	NaN	17.1	1	-3.63428980744328	-11.7332250431216	-8.09893523567837	39.7400000000002
325	3.816539839	8.69729724758476	4.52606094538542	4.52606094538542	NaN	25.0333333333333	1	-3.84175997421826	-11.9002850458481	-8.05852507162979	44.7600000000007
325	2.931133715	6.27625998580465	5.12738356650925	5.12738356650925	NaN	97.1666666666667	1	-0.752597159757585	-11.7854753938656	-11.032878234108	96.8399999999997
338	1.996080393	-14.6734817660219	3.88210056930432	3.88210056930432	NaN	40.5	1	-4.63189496185655	-13.0371318245506	-8.40523686269401	118.679999999998
338	3.816539839	-15.4222030771243	4.47359827144829	4.47359827144828	NaN	58.0666666666667	1	-4.75902144449202	-12.4225414006969	-7.66351995620491	92.4999999999998
338	1.644947748	2.7990627620301	5.10289899846736	5.10289899846736	NaN	77.8333333333333	1	-0.927564530387571	-11.5625947148299	-10.6350301844424	96.4
338	1.627583876	25.0427241606469	2.69082649685886	2.04228965800908	NaN	78.1333333333333	1	-1.47745607191044	-12.1536622871523	-10.6762062152419	82.56
338	3.977131455	51.4620582464228	2.06610302627897	2.06610302627897	NaN	0.6	1	0.482661447136621	-10.7335753908819	-11.2162368380185	4.08333333333332
341	4.309632294	-11.992951249134	9.99806614001439	9.99806614001437	53.6294955987153	84.8	1	-2.45425637744262	-11.7744152350132	-9.32015885757053	103.219999999999
341	3.977131455	-12.3202478500813	8.97853205073127	8.97853205073129	NaN	86.8	1	-0.174951740564325	-11.4214910117414	-11.2465392711771	99.7499999999962
341	3.582678948	3.71805646894375	5.1230245101476	5.1230245101476	NaN	86.1	1	-0.620082822191904	-11.5460874775825	-10.9260046553906	84.4000000000008
341	4.395127191	8.94372507262923	7.52563098218263	7.52563098218263	NaN	11.5666666666667	1	-3.06352876733877	-12.2308051278414	-9.16727636050265	57.6800000000017
341	4.568974493	17.1157595255166	4.82241833445834	4.82241833445835	NaN	25.1333333333333	1	-1.1929126947127	-11.2155297577948	-10.0226170630821	45.3200000000011
341	3.283889696	-3.60970362757007	6.2614993347464	6.26149933474639	NaN	87.6	1	-4.96157637021628	-12.4432497002494	-7.48167333003315	116.299999999998
341	1.456139686	5.05989539154542	4.45141896158087	4.45141896158087	NaN	43.9	1	-4.03669736028644	-10.9667045053394	-6.930007145053	109.68
341	3.509759167	33.2749031690619	3.47475117006791	3.47475117006791	NaN	96.4333333333333	1	-2.25736357567263	-11.6773650468426	-9.42000147116997	84.3400000000007
341	5.020351289	29.1051902765006	3.15526827893666	3.15526827893666	NaN	9.33333333333333	1	-3.23206770457054	-11.7168926398494	-8.48482493527885	57.5800000000021
341	1.900059238	29.8289882021333	2.21978091722533	2.21978091722533	22.2625738198796	88.4	1	-0.543644988748326	-11.6054028191659	-11.0617578304176	87.9800000000007
341	3.659698553	20.0870519345621	3.62613640719271	3.6261364071927	NaN	79.8333333333333	1	0.869850946924004	-11.1586000461546	-12.0284509930786	75.3800000000015
341	4.225087277	7.39975724539807	4.29099061563906	4.29099061563906	NaN	79.8666666666667	1	-0.397141916788854	-11.416138241473	-11.0189963246841	92.0600000000006
343	4.602549087	9.66216035131478	6.53963063054057	6.53963063054057	NaN	23.5666666666667	1	3.08948654134596	-10.6748996991593	-13.7643862405053	71.0400000000021
346	4.290964766	14.315050889622	6.48893877047661	6.48893877047661	NaN	68.4333333333333	1	4.02657588626477	-10.7358730048443	-14.762448891109	78.4285714285725
346	4.062282195	13.4309203924899	4.69688287236138	4.69688287236138	51.3013793278725	35.6	1	3.56512359881816	-10.7237155936191	-14.2888391924373	84.3541666666653
346	3.740937317	24.9268198337322	3.01764008434659	3.0176400843466	NaN	91.3666666666667	1	3.06738073539199	-11.0080462172378	-14.0754269526298	94.9285714285745
346	3.740937317	35.1490420559544	2.88469040610976	2.88469040610977	NaN	32.8666666666667	1	2.62716522245216	-11.1226151984759	-13.7497804209281	35.7599999999999
347	4.312711872	14.8122896680058	6.55044898352799	6.55044898352799	47.4695591426147	104.166666666667	1	2.64411264913028	-10.6751113453299	-13.3192239944601	67.7999999999985
347	4.058838883	24.1712410200263	3.25464006060507	3.25464006060508	NaN	5.3	1	-1.58332730725434	-11.3805788595364	-9.79725155228203	28.0999999999995
347	3.591779023	15.6779622591108	2.17084366098174	2.17084366098174	NaN	72.2333333333333	1	-1.40422579130691	-11.5437164100493	-10.1394906187424	88.14
347	4.313194605	14.1419520069938	4.22154758279569	4.22154758279569	NaN	75.1	1	0.43381631108781	-10.7967630540219	-11.2305793651097	84.2000000000009
347	4.062282195	-0.9053304076506	8.91707758411635	8.91707758411633	NaN	75.8	1	-1.66550696013189	-11.4488105561518	-9.78330359601989	88.5800000000003
347	3.434560755	1.62764254898821	6.70709831303401	6.70709831303401	NaN	44.3	1	1.70992585679133	-11.0454426422535	-12.7553684990448	83.5999999999978
347	4.572157594	10.3389939420352	4.6852454283541	4.6852454283541	NaN	127.033333333333	1	0.0768989766790185	-10.7977337930102	-10.8746327696892	62.660000000003
347	4.144501066	0.563370857245087	8.04135068440797	8.04135068440798	NaN	91.6666666666667	1	0.0953700631360164	-10.9999674832636	-11.0953375463997	96.2708333333305
347	4.398241206	2.5536991469761	8.27045802453244	8.27045802453244	NaN	69.6333333333333	1	1.88461960111411	-10.6983323788446	-12.5829519799588	69.46875
347	3.142609215	8.30697624228608	6.1331710192377	6.13317101923772	NaN	75.0333333333333	1	-0.927946080050361	-11.7970165296478	-10.8690704495974	94.8999999999998
347	3.611934114	15.2557684907237	3.22006341807116	3.22006341807116	NaN	84.4333333333333	1	0.108122948211644	-11.288055094057	-11.3961780422686	90.2000000000002
347	2.933994151	20.2618735411633	2.47032137838608	2.47032137838608	NaN	8.4	1	-0.0697013968379281	-12.0433475630645	-11.9736461662265	46.6000000000011
347	3.002753236	22.6165300814018	2.21158260428718	2.21158260428718	NaN	3.73333333333333	1	0.686734890377892	-11.511396773704	-12.1981316640819	37.6000000000001
347	3.819864924	14.1585150289646	3.6672814906816	3.6672814906816	NaN	34.5	1	-0.346981464221614	-11.4391107963485	-11.0921293321269	66.9200000000026
347	3.286942067	37.7446047955005	2.24825762356392	2.24825762356392	NaN	0.8	1	1.41859002010335	-10.9579603838755	-12.3765504039789	15.0799999999998
347	3.21451726	8.19632054594341	5.15389773285876	5.15389773285877	NaN	67.3666666666667	1	-0.0465689284645805	-11.2898752735267	-11.2433063450621	66.8200000000026
354	2.842273919	14.0332335863567	4.38397438361379	4.3839743836138	NaN	80.8666666666667	1	3.46998443778386	-10.8656728623745	-14.3356573001583	111.249999999992
354	2.781834315	26.4327967371338	3.13139184211299	3.13139184211299	NaN	17.0666666666667	1	2.95167936394978	-11.5722140201403	-14.5238933840901	48.8800000000016
354	1.733324597	23.1398082509345	2.27509040473008	2.27509040473008	NaN	81.2333333333333	1	4.14295062794946	-11.1019858732068	-15.2449365011563	97.0999999999992
354	2.340103181	30.6368157101809	2.734322023126	2.734322023126	NaN	72.3	1	3.32067581619236	-11.2130156696855	-14.5336914858779	79.7045454545434
354	2.651139601	31.2499137310099	4.90187244534794	4.90187244534794	34.2576317669804	17.5	1	2.9443572431683	-11.2041083266413	-14.1484655698096	53.4285714285737
354	2.716035787	32.5719062262339	4.01086658406418	2.80995489464099	27.6533738892719	17.0666666666667	1	3.11983491256242	-11.2313391456495	-14.351174058212	55.3200000000021
354	1.634220632	28.5124533962477	2.32756645233068	2.32756645233068	NaN	12.5	1	4.46895050577345	-10.6597154087604	-15.1286659145338	62.3800000000032
354	2.524044	36.9089630522201	4.9107319448037	3.06498217311908	NaN	75.2333333333333	1	2.37973238116894	-11.3812749222635	-13.7610073034324	70.9200000000023
355	0.7769109151	12.9496065192052	2.18851650725837	2.18851650725837	37.3959820910121	62.2666666666667	1	-1.84366730420643	-12.183720577236	-10.3400532730296	83.5600000000008
355	5.055757536	-9.43488547907341	8.78789530939443	8.78789530939443	NaN	44.2	1	3.83417535898829	-10.1164793157988	-13.9506546747871	42.1400000000008
355	4.602549087	-2.56650645141808	13.2900928634001	13.2900928634001	NaN	69.2666666666667	1	2.74276760954575	-10.5889265552374	-13.3316941647832	72.1200000000023
355	4.427974193	32.9301089096999	9.68245122863327	9.68245122863329	NaN	54.1666666666667	1	3.44100675963028	-10.5396195402234	-13.9806262998537	51.4230769230783
355	4.780949837	7.71174992891427	10.300807283559	10.300807283559	68.1863230167662	61.1	1	3.68089147004272	-10.315058088945	-13.9959495589877	59.3186274509822
355	3.927048211	0.701515592081154	8.7125243071781	8.71252430717811	NaN	64.7	1	1.25569558298685	-11.1122970011681	-12.3679925841549	76.7000000000015
355	4.257209676	-7.87255761523078	11.227264214978	11.227264214978	NaN	18.5666666666667	1	2.31355518710001	-10.5910252215272	-12.9045804086272	39.7727272727279
355	4.427974193	-4.40322442363342	7.42558576867262	7.42558576867262	NaN	32.5333333333333	1	3.04490898166034	-10.5434722907484	-13.5883812724088	41.333333333334
355	4.602549087	-10.7887286736403	5.79745846398737	5.79745846398737	NaN	42.5666666666667	1	0.288879497641062	-10.4390084811329	-10.727887978774	61.8800000000028
355	4.257209676	9.34966460699144	8.61961961439245	8.61961961439245	NaN	9	1	0.781611028128964	-11.0238911079243	-11.8055021360533	19.6199999999997
355	4.427974193	-11.5143355347445	7.32721153507074	7.32721153507074	NaN	22.4333333333333	1	0.349698209492487	-10.7881471514386	-11.137845360931	42.2200000000006
355	3.459977433	5.65520392160575	7.61670845868568	7.61670845868568	NaN	56.2666666666667	1	0.262621099562921	-11.449189566702	-11.7118106662649	81.700000000001
355	3.2389934	5.88945591048494	6.19338824818176	6.19338824818176	NaN	86.6333333333333	1	1.36234288795984	-11.7748829150141	-13.137225802974	89.0666666666647
355	3.311730946	6.44717869481942	9.97770449011124	9.97770449011125	NaN	68.9	1	1.26725382347485	-11.7005461224638	-12.9677999459386	98.4399999999993
355	2.198762385	35.1705479152972	3.47719887533653	2.27168539626076	NaN	79.8	1	1.84642352216142	-11.2787034704265	-13.1251269925879	85.5800000000007
355	2.877605159	31.3165502260802	2.44061940719428	1.5473009428299	20.6506776132922	86.4	1	-0.923641148840773	-12.0151927058053	-11.0915515569645	91.3399999999997
355	3.084349458	7.97274587892364	9.03036979211112	9.03036979211111	NaN	47.8666666666667	1	1.40109825279296	-11.7832178230194	-13.1843160758123	77.7800000000016
355	3.299334586	31.6464465419019	5.30232388009558	5.30232388009558	NaN	6.36666666666667	1	1.54982452422041	-11.5088770648974	-13.0587015891178	29.1999999999995
355	3.084349458	19.5283014344792	6.54280261725619	6.54280261725618	NaN	63.2	1	1.15653467683322	-11.5537872177179	-12.7103218945512	77.0400000000014
355	3.299334586	10.9797798752353	13.2421899124556	13.2421899124557	NaN	86.6666666666667	1	2.60200006049999	-11.1415119207237	-13.7435119812237	85.1538461538455
355	1.052527707	34.0500443104078	1.63067769614848	1.63067769614848	13.6217151487179	81.9	1	2.16066606608351	-10.4104328558569	-12.5710989219404	88.62
355	1.173487823	20.3658267435279	3.04246295975265	3.04246295975265	NaN	86.6666666666667	1	5.55933738638328	-8.81119603268974	-14.370533419073	91.9599999999998
355	1.133797439	19.7900847349669	2.85136118458868	2.85136118458867	NaN	63.4666666666667	1	5.08599974031233	-9.01543591182451	-14.1014356521368	79.8400000000014
355	1.094912572	29.9500503880533	1.33112955673687	1.33112955673687	12.501850437372	65.0333333333333	1	-0.157998053763663	-13.2612822500797	-13.103284196316	88.4017857142851
355	1.213987722	18.1667556042622	3.69806404047211	3.69806404047211	NaN	66.1333333333333	1	2.81127044528736	-11.4255302945439	-14.2368007398313	80.5000000000017
355	1.34038343	23.6798888072604	6.24779734519156	6.24779734519156	NaN	74.2333333333333	1	1.87138244906291	-10.4957220744275	-12.3671045234904	92.1799999999994
355	1.379115193	29.728816783385	6.42480071665656	3.02285882125705	NaN	69.3666666666667	1	3.12074848009672	-10.4155932295953	-13.536341709692	68.3200000000029
355	1.658721421	40.1707541145185	5.87233158248321	3.07389997207327	35.1033608586196	72.3333333333333	1	1.88303321291019	-12.0367905342144	-13.9198237471246	80.6250000000002
